Gene_Public_Name,Gene_WB220ID,DE_Pval,DE_FDR,DE_logFC,TFhit_pval,TFHit_MinAbsDistance,TFHit_MinRelDistance,TotalHits_in_range
ugt-51,WBGene00015369,0.00034349,0.01406210,4.02310136,0.00000094,29261,29261,2
C03A7.12,WBGene00015370,1.00000000,1.00000000,0.00000000,0.00000000,25951,25951,3
C03A7.13,WBGene00015371,1.00000000,1.00000000,0.00000000,0.00000000,13157,13157,2
C03B1.1,WBGene00015372,1.00000000,1.00000000,0.00000000,0.00000000,2275,-2275,2
C03B1.2,WBGene00015373,1.00000000,1.00000000,0.00000000,0.00000000,3759,3759,2
C03B1.3,WBGene00015374,1.00000000,1.00000000,0.00000000,0.00000000,5360,5360,2
C03B1.4,WBGene00015375,1.00000000,1.00000000,0.00000000,0.00000000,6877,6877,2
C03B1.5,WBGene00015376,1.00000000,1.00000000,0.00000000,0.00000000,15788,15788,2
C03B1.6,WBGene00015377,1.00000000,1.00000000,0.00000000,0.00000000,21186,21186,2
C03B1.7,WBGene00015378,1.00000000,1.00000000,0.00000000,0.00000000,29217,29217,4
C03B1.9,WBGene00015379,1.00000000,1.00000000,0.00000000,0.00000000,25014,25014,2
C03B1.10,WBGene00015380,1.00000000,1.00000000,0.00000000,0.00000000,13626,13626,2
C03B1.13,WBGene00015381,1.00000000,1.00000000,0.00000000,0.00000000,36098,36098,4
C03B1.14,WBGene00015382,1.00000000,1.00000000,0.00000000,0.00000000,11965,11965,2
C03B8.2,WBGene00015385,1.00000000,1.00000000,0.00000000,0.00000000,3051,3051,10
C03B8.3,WBGene00015386,1.00000000,1.00000000,0.00000000,0.00000000,1195,-1195,10
C03F11.1,WBGene00015387,1.00000000,1.00000000,0.00000000,0.00000000,36132,-36132,2
C03F11.2,WBGene00015388,1.00000000,1.00000000,0.00000000,0.00000000,34995,34995,2
scav-1,WBGene00015389,0.00152753,0.04451660,2.51830921,0.00000000,31882,31882,2
C03F11.4,WBGene00015390,1.00000000,1.00000000,0.00000000,0.00000000,28073,28073,1
sdha-1,WBGene00015391,1.00000000,1.00000000,0.00000000,0.00000000,3409,3409,2
nspc-7,WBGene00015392,1.00000000,1.00000000,0.00000000,0.00000000,4411,4411,2
C03G6.5,WBGene00015393,1.00000000,1.00000000,0.00000000,0.00000000,48113,48113,1
cyp-35A2,WBGene00015400,0.00000049,0.00005389,3.96631533,0.00000000,51040,51040,1
srsx-24,WBGene00015401,1.00000000,1.00000000,0.00000000,0.00000000,35459,35459,2
C03G6.17,WBGene00015402,1.00000000,1.00000000,0.00000000,0.00000000,33602,33602,2
clec-10,WBGene00015403,1.00000000,1.00000000,0.00000000,0.00000000,8352,8352,3
C03H5.2,WBGene00015404,1.00000000,1.00000000,0.00000000,0.00000000,2671,-2671,4
C03H5.3,WBGene00015405,1.00000000,1.00000000,0.00000000,0.00000000,32,-32,4
C03H5.4,WBGene00015406,1.00000000,1.00000000,0.00000000,0.00000000,6553,-6553,4
C03H5.5,WBGene00015407,1.00000000,1.00000000,0.00000000,0.00000000,3889,3889,4
C03H5.6,WBGene00015408,1.00000000,1.00000000,0.00000000,0.00000000,6652,-6652,3
C03H5.7,WBGene00015409,1.00000000,1.00000000,0.00000000,0.00000000,5589,5589,4
tbc-6,WBGene00015410,1.00000000,1.00000000,0.00000000,0.00000000,111,111,23
srz-60,WBGene00015411,1.00000000,1.00000000,0.00000000,0.00000000,29617,-29617,2
lgc-9,WBGene00015412,1.00000000,1.00000000,0.00000000,0.00000000,16400,-16400,2
C04C3.3,WBGene00015413,1.00000000,1.00000000,0.00000000,0.00000000,387,-387,4
C04C3.4,WBGene00015414,1.00000000,1.00000000,0.00000000,0.00000000,4917,4917,4
C04C3.6,WBGene00015416,1.00000000,1.00000000,0.00000000,0.00000000,20530,-20530,2
C04C3.7,WBGene00015417,1.00000000,1.00000000,0.00000000,0.00000000,33492,-33492,2
pac-1,WBGene00015418,1.00000000,1.00000000,0.00000000,0.00000000,4543,-4543,3
srsx-18,WBGene00015419,1.00000000,1.00000000,0.00000000,0.00000000,4617,-4617,3
C04E6.3,WBGene00015420,1.00000000,1.00000000,0.00000000,0.00000000,2193,-2193,3
C04E6.4,WBGene00015421,1.00000000,1.00000000,0.00000000,0.00000000,10520,10520,2
C04E6.5,WBGene00015422,1.00000000,1.00000000,0.00000000,0.00000000,15795,15795,2
C04E6.7,WBGene00015423,1.00000000,1.00000000,0.00000000,0.00000000,24611,24611,5
C04E6.8,WBGene00015424,1.00000000,1.00000000,0.00000000,0.00000000,30680,-30680,4
C04E6.11,WBGene00015425,1.00000000,1.00000000,0.00000000,0.00000000,3833,3833,3
C04E6.12,WBGene00015426,1.00000000,1.00000000,0.00000000,0.00000000,507,-507,3
C04E6.13,WBGene00015427,1.00000000,1.00000000,0.00000000,0.00000000,5171,5171,2
C04E7.1,WBGene00015428,1.00000000,1.00000000,0.00000000,0.00000000,4775,-4775,5
sor-3,WBGene00015429,1.00000000,1.00000000,0.00000000,0.00000000,303,-303,5
C04E7.3,WBGene00015430,1.00000000,1.00000000,0.00000000,0.00000000,4258,4258,5
C04E7.4,WBGene00015431,1.00000000,1.00000000,0.00000000,0.00000000,8491,-8491,5
srbc-4,WBGene00015432,1.00000000,1.00000000,0.00000000,0.00000000,4695,4695,4
C04E12.2,WBGene00015433,1.00000000,1.00000000,0.00000000,0.00000000,20546,20546,4
C04E12.4,WBGene00015434,1.00000000,1.00000000,0.00000000,0.00000000,18539,-18539,5
C04E12.5,WBGene00015435,1.00000000,1.00000000,0.00000000,0.00000000,14354,-14354,5
C04E12.6,WBGene00015436,1.00000000,1.00000000,0.00000000,0.00000000,10424,-10424,5
scrm-3,WBGene00015437,1.00000000,1.00000000,0.00000000,0.00000000,11735,-11735,5
srbc-2,WBGene00015438,1.00000000,1.00000000,0.00000000,0.00000000,14257,14257,4
C04E12.10,WBGene00015439,1.00000000,1.00000000,0.00000000,0.00000000,11083,11083,4
arrd-20,WBGene00015440,1.00000000,1.00000000,0.00000000,0.00000000,2128,2128,4
arrd-21,WBGene00015441,1.00000000,1.00000000,0.00000000,0.00000000,711,-711,4
C04F1.1,WBGene00015442,1.00000000,1.00000000,0.00000000,0.00000000,19356,-19356,4
C04F5.2,WBGene00015444,1.00000000,1.00000000,0.00000000,0.00000000,12464,-12464,4
srab-1,WBGene00015446,1.00000000,1.00000000,0.00000000,0.00000000,18829,-18829,3
srab-2,WBGene00015447,1.00000000,1.00000000,0.00000000,0.00000000,21791,-21791,3
srab-3,WBGene00015448,1.00000000,1.00000000,0.00000000,0.00000000,24513,-24513,3
ugt-63,WBGene00015449,1.00000000,1.00000000,0.00000000,0.00000000,23582,23582,3
C04F5.8,WBGene00015450,1.00000000,1.00000000,0.00000000,0.00000000,20100,20100,3
C04F5.9,WBGene00015451,1.00000000,1.00000000,0.00000000,0.00000000,16852,16852,2
C04F6.2,WBGene00015452,1.00000000,1.00000000,0.00000000,0.00000005,25604,-25604,1
C04G6.2,WBGene00015453,1.00000000,1.00000000,0.00000000,0.00000000,685,-685,9
C04G6.4,WBGene00015454,1.00000000,1.00000000,0.00000000,0.00000000,78,-78,8
C04G6.5,WBGene00015455,0.00000040,0.00009662,-34.23928729,0.00000000,4368,-4368,8
C04G6.6,WBGene00015456,1.00000000,1.00000000,0.00000000,0.00000000,5858,5858,7
C04G6.7,WBGene00015457,1.00000000,1.00000000,0.00000000,0.00000000,4884,4884,7
C04G6.10,WBGene00015458,1.00000000,1.00000000,0.00000000,0.00000000,3311,3311,7
C04G6.11,WBGene00015459,1.00000000,1.00000000,0.00000000,0.00000000,1955,1955,7
C05C8.1,WBGene00015460,1.00000000,1.00000000,0.00000000,0.00000000,2469,-2469,4
C05C8.2,WBGene00015461,1.00000000,1.00000000,0.00000000,0.00000000,121,-121,4
C05C8.5,WBGene00015462,1.00000000,1.00000000,0.00000000,0.00000000,1613,-1613,4
C05C8.6,WBGene00015463,1.00000000,1.00000000,0.00000000,0.00000000,2376,2376,4
C05C8.7,WBGene00015464,1.00000000,1.00000000,0.00000000,0.00000000,5607,-5607,3
C05C8.8,WBGene00015465,1.00000000,1.00000000,0.00000000,0.00000000,15025,-15025,3
hyls-1,WBGene00015466,1.00000000,1.00000000,0.00000000,0.00000000,93,-93,4
C05D2.3,WBGene00015467,1.00000000,1.00000000,0.00000000,0.00000000,6441,6441,12
C05D2.6,WBGene00015468,1.00000000,1.00000000,0.00000000,0.00000000,1817,1817,14
C05D2.8,WBGene00015469,0.00000100,0.00009730,3.92846449,0.00000000,3747,-3747,13
C05D2.10,WBGene00015470,1.00000000,1.00000000,0.00000000,0.00000000,4243,4243,17
lmp-2,WBGene00015471,1.00000000,1.00000000,0.00000000,0.00000000,3518,3518,2
C05D9.3,WBGene00015472,1.00000000,1.00000000,0.00000000,0.00000000,16785,16785,3
C05D9.4,WBGene00015473,1.00000000,1.00000000,0.00000000,0.00000000,14707,-14707,3
C05D9.7,WBGene00015474,1.00000000,1.00000000,0.00000000,0.00000000,11491,11491,2
C05D9.9,WBGene00015476,0.00062197,0.02221358,-3.79067983,0.00000000,6267,6267,2
C05D10.1,WBGene00015477,1.00000000,1.00000000,0.00000000,0.00006330,1505,-1505,2
C05D10.2,WBGene00015478,1.00000000,1.00000000,0.00000000,0.00006330,11201,11201,2
wht-1,WBGene00015479,1.00000000,1.00000000,0.00000000,0.00000033,5615,-5615,3
C05D10.4,WBGene00015480,1.00000000,1.00000000,0.00000000,0.00000000,9627,-9627,7
C05D11.1,WBGene00015481,1.00000000,1.00000000,0.00000000,0.00000000,4659,-4659,12
C05D11.5,WBGene00015483,1.00000000,1.00000000,0.00000000,0.00000000,7251,-7251,16
C05D11.7,WBGene00015484,1.00000000,1.00000000,0.00000000,0.00000000,3971,3971,15
C05D11.8,WBGene00015485,1.00000000,1.00000000,0.00000000,0.00000000,65,65,14
C05D11.9,WBGene00015486,1.00000000,1.00000000,0.00000000,0.00000000,4419,4419,13
C05D11.10,WBGene00015487,1.00000000,1.00000000,0.00000000,0.00000000,912,912,13
C05D11.13,WBGene00015488,1.00000000,1.00000000,0.00000000,0.00000000,62,62,13
C05E4.7,WBGene00015489,1.00000000,1.00000000,0.00000000,0.00000000,10567,-10567,5
C05E4.12,WBGene00015491,1.00000000,1.00000000,0.00000000,0.00000000,15433,15433,6
lnp-1,WBGene00015492,1.00000000,1.00000000,0.00000000,0.00000000,37625,-37625,3
C05E11.2,WBGene00015493,1.00000000,1.00000000,0.00000000,0.00000000,35776,-35776,3
C05E11.3,WBGene00015494,1.00000000,1.00000000,0.00000000,0.00000000,28366,-28366,3
C05E11.6,WBGene00015495,1.00000000,1.00000000,0.00000000,0.00000000,11055,-11055,5
C05E11.7,WBGene00015496,1.00000000,1.00000000,0.00000000,0.00000000,30457,-30457,2
nhr-76,WBGene00015497,1.00000000,1.00000000,0.00000000,0.00000000,7114,-7114,5
C06A5.1,WBGene00015499,1.00000000,1.00000000,0.00000000,0.00000000,110,-110,5
C06A5.2,WBGene00015500,1.00000000,1.00000000,0.00000000,0.00000000,5071,-5071,4
C06A5.3,WBGene00015501,1.00000000,1.00000000,0.00000000,0.00000000,81,-81,5
C06A5.4,WBGene00015502,1.00000000,1.00000000,0.00000000,0.00000000,5620,5620,5
C06A5.5,WBGene00015503,1.00000000,1.00000000,0.00000000,0.00000000,4595,4595,5
C06A5.6,WBGene00015504,1.00000000,1.00000000,0.00000000,0.00000000,7721,7721,5
C06A5.8,WBGene00015505,1.00000000,1.00000000,0.00000000,0.00000000,3870,3870,4
C06A5.10,WBGene00015506,1.00000000,1.00000000,0.00000000,0.00000000,3892,3892,5
C06A6.2,WBGene00015507,1.00000000,1.00000000,0.00000000,0.00000000,833,-833,6
mvb-12,WBGene00015508,1.00000000,1.00000000,0.00000000,0.00000000,140,-140,10
C06A6.4,WBGene00015509,1.00000000,1.00000000,0.00000000,0.00000000,3214,3214,10
C06A6.5,WBGene00015510,1.00000000,1.00000000,0.00000000,0.00000000,1921,-1921,9
C06A6.7,WBGene00015511,1.00000000,1.00000000,0.00000000,0.00000000,6951,-6951,8
C06A8.1,WBGene00015512,1.00000000,1.00000000,0.00000000,0.00000000,3640,3640,7
C06A8.2,WBGene00015513,1.00000000,1.00000000,0.00000000,0.00000000,1822,-1822,7
C06A8.3,WBGene00015514,0.00034270,0.01406210,2.56687217,0.00000000,69,69,8
spdl-1,WBGene00015515,1.00000000,1.00000000,0.00000000,0.00000000,271,-271,7
C06A8.6,WBGene00015516,1.00000000,1.00000000,0.00000000,0.00000000,4953,4953,7
C06A8.8,WBGene00015517,1.00000000,1.00000000,0.00000000,0.00000000,8290,-8290,7
C06E1.1,WBGene00015518,1.00000000,1.00000000,0.00000000,0.00000000,6621,-6621,6
C06E1.3,WBGene00015519,1.00000000,1.00000000,0.00000000,0.00000000,18109,18109,3
fip-3,WBGene00015520,1.00000000,1.00000000,0.00000000,0.00000000,9914,9914,3
fipr-16,WBGene00015521,1.00000000,1.00000000,0.00000000,0.00000000,8378,8378,3
C06E1.7,WBGene00015522,1.00000000,1.00000000,0.00000000,0.00000000,7972,7972,3
ztf-30,WBGene00015523,1.00000000,1.00000000,0.00000000,0.00000000,3843,3843,3
C06E1.9,WBGene00015524,1.00000000,1.00000000,0.00000000,0.00000000,7297,-7297,7
rha-2,WBGene00015525,1.00000000,1.00000000,0.00000000,0.00000000,10666,-10666,7
C06E1.11,WBGene00015526,1.00000000,1.00000000,0.00000000,0.00000000,15551,-15551,7
C06E2.1,WBGene00015527,1.00000000,1.00000000,0.00000000,0.00000000,36882,-36882,1
C06E2.2,WBGene00015528,1.00000000,1.00000000,0.00000000,0.00000000,43597,-43597,1
C06E2.5,WBGene00015529,1.00000000,1.00000000,0.00000000,0.00000000,20999,-20999,2
C06E4.1,WBGene00015530,1.00000000,1.00000000,0.00000000,0.00000000,7894,-7894,8
C06E4.2,WBGene00015531,1.00000000,1.00000000,0.00000000,0.00000000,1520,-1520,9
C06E4.3,WBGene00015532,1.00000000,1.00000000,0.00000000,0.00000000,2447,-2447,6
C06E4.4,WBGene00015533,1.00000000,1.00000000,0.00000000,0.00000000,215,-215,6
C06E4.5,WBGene00015534,1.00000000,1.00000000,0.00000000,0.00000000,3448,3448,6
C06E4.6,WBGene00015535,1.00000000,1.00000000,0.00000000,0.00000000,1221,1221,6
glb-2,WBGene00015536,1.00000000,1.00000000,0.00000000,0.00000000,3799,-3799,6
C06E4.8,WBGene00015537,0.00006621,0.00732989,-3.40014426,0.00000000,8856,-8856,7
sams-3,WBGene00015538,1.00000000,1.00000000,0.00000000,0.00000000,486,-486,4
C06E7.2,WBGene00015539,1.00000000,1.00000000,0.00000000,0.00000000,8770,8770,4
sams-4,WBGene00015540,1.00000000,1.00000000,0.00000000,0.00000000,4187,4187,4
C06E7.4,WBGene00015541,1.00000000,1.00000000,0.00000000,0.00000000,2670,-2670,3
C06E8.5,WBGene00015544,1.00000000,1.00000000,0.00000000,0.00000000,6206,-6206,9
C06G1.1,WBGene00015545,1.00000000,1.00000000,0.00000000,0.00000000,1543,1543,7
C06G1.2,WBGene00015546,1.00000000,1.00000000,0.00000000,0.00000000,3894,-3894,6
ain-1,WBGene00015547,1.00000000,1.00000000,0.00000000,0.00000000,1246,-1246,6
C06G1.5,WBGene00015548,1.00000000,1.00000000,0.00000000,0.00000000,3339,-3339,6
C06G3.3,WBGene00015549,1.00000000,1.00000000,0.00000000,0.00000000,101,-101,9
C06G3.4,WBGene00015550,1.00000000,1.00000000,0.00000000,0.00000000,5219,-5219,8
C06G3.5,WBGene00015551,1.00000000,1.00000000,0.00000000,0.00000000,972,-972,8
C06G3.6,WBGene00015552,1.00000000,1.00000000,0.00000000,0.00000000,892,-892,8
trxr-1,WBGene00015553,1.00000000,1.00000000,0.00000000,0.00000000,4731,4731,8
C06G3.8,WBGene00015554,1.00000000,1.00000000,0.00000000,0.00000000,4731,4731,8
C06G3.9,WBGene00015555,1.00000000,1.00000000,0.00000000,0.00000000,3323,3323,9
C06G4.1,WBGene00015557,1.00000000,1.00000000,0.00000000,0.00000000,8399,-8399,7
C06G4.4,WBGene00015558,1.00000000,1.00000000,0.00000000,0.00000000,1514,1514,7
npr-17,WBGene00015559,1.00000000,1.00000000,0.00000000,0.00000000,12059,-12059,7
C07A12.2,WBGene00015560,1.00000000,1.00000000,0.00000000,0.00000000,5441,5441,6
C07A12.7,WBGene00015561,1.00000000,1.00000000,0.00000000,0.00000000,6398,6398,6
C07D8.5,WBGene00015564,1.00000000,1.00000000,0.00000000,0.00000000,9517,-9517,2
C07D8.6,WBGene00015565,1.00000000,1.00000000,0.00000000,0.00000000,6979,-6979,2
C07D10.1,WBGene00015566,1.00000000,1.00000000,0.00000000,0.00000000,4840,-4840,7
bath-44,WBGene00015567,1.00000000,1.00000000,0.00000000,0.00000000,595,-595,8
sre-3,WBGene00015568,1.00000000,1.00000000,0.00000000,0.00000000,5150,5150,12
C07D10.5,WBGene00015569,1.00000000,1.00000000,0.00000000,0.00000000,10874,10874,12
C07F11.2,WBGene00015570,1.00000000,1.00000000,0.00000000,0.00000000,22925,-22925,5
C07G1.2,WBGene00015571,1.00000000,1.00000000,0.00000000,0.00000000,15537,15537,7
C07G1.6,WBGene00015572,1.00000000,1.00000000,0.00000000,0.00000000,12994,12994,7
C07G1.7,WBGene00015573,1.00000000,1.00000000,0.00000000,0.00000000,11245,11245,7
C07H6.2,WBGene00015579,1.00000000,1.00000000,0.00000000,0.00000000,126,-126,8
cls-1,WBGene00015580,1.00000000,1.00000000,0.00000000,0.00000000,8494,-8494,7
C07H6.4,WBGene00015581,1.00000000,1.00000000,0.00000000,0.00000000,27,-27,8
C07H6.9,WBGene00015582,1.00000000,1.00000000,0.00000000,0.00000000,79,79,8
C08A9.3,WBGene00015583,1.00000000,1.00000000,0.00000000,0.00000000,23889,-23889,6
C08A9.6,WBGene00015586,1.00000000,1.00000000,0.00000000,0.00000000,30290,-30290,6
sdz-2,WBGene00015587,1.00000000,1.00000000,0.00000000,0.00000000,35119,-35119,6
C08A9.8,WBGene00015588,1.00000000,1.00000000,0.00000000,0.00000000,35522,35522,6
C08A9.9,WBGene00015589,1.00000000,1.00000000,0.00000000,0.00000000,31761,31761,5
bath-15,WBGene00015590,1.00000000,1.00000000,0.00000000,0.00000000,3480,-3480,6
C08C3.4,WBGene00015591,1.00000000,1.00000000,0.00000000,0.00000000,22234,-22234,2
C08D8.1,WBGene00015592,1.00000000,1.00000000,0.00000000,0.00000000,3366,3366,4
C08E3.1,WBGene00015593,0.00001771,0.00211868,-3.40546114,0.00000001,24697,-24697,3
btb-15,WBGene00015594,1.00000000,1.00000000,0.00000000,0.00006720,2223,-2223,2
bath-33,WBGene00015595,1.00000000,1.00000000,0.00000000,0.00006720,4442,4442,2
fbxa-161,WBGene00015596,1.00000000,1.00000000,0.00000000,0.00006720,2518,2518,2
fbxa-162,WBGene00015597,1.00000000,1.00000000,0.00000000,0.00006720,1233,1233,2
fbxa-163,WBGene00015598,0.00000000,0.00000003,-6.36206416,0.00006720,147,-147,2
fbxa-164,WBGene00015599,1.00000000,1.00000000,0.00000000,0.00000001,3680,-3680,4
fbxa-165,WBGene00015600,0.00000205,0.00038983,-33.52426425,0.00000001,5685,-5685,4
fbxa-166,WBGene00015601,1.00000000,1.00000000,0.00000000,0.00000001,7804,-7804,4
fbxa-158,WBGene00015602,0.00000001,0.00000412,-34.88380663,0.00000001,10689,-10689,4
fbxa-159,WBGene00015603,1.00000000,1.00000000,0.00000000,0.00000001,12534,-12534,4
fbxa-160,WBGene00015604,1.00000000,1.00000000,0.00000000,0.00000001,14799,-14799,4
C08E3.13,WBGene00015605,0.00000000,0.00000032,-7.77234029,0.00000001,22886,-22886,3
math-2,WBGene00015606,1.00000000,1.00000000,0.00000000,0.00000000,22227,22227,2
fbxb-13,WBGene00015607,1.00000000,1.00000000,0.00000000,0.00000000,30898,30898,2
math-3,WBGene00015608,1.00000000,1.00000000,0.00000000,0.00015654,31292,-31292,1
math-4,WBGene00015609,0.00021796,0.01005121,32.06579228,0.00000000,41307,41307,3
C08F1.6,WBGene00015610,1.00000000,1.00000000,0.00000000,0.00000000,32864,32864,2
C08F1.8,WBGene00015611,1.00000000,1.00000000,0.00000000,0.00000000,15922,15922,3
C08F1.10,WBGene00015613,1.00000000,1.00000000,0.00000000,0.00000000,34817,34817,3
C08G5.1,WBGene00015614,1.00000000,1.00000000,0.00000000,0.00015524,25333,25333,1
fbxc-48,WBGene00015615,1.00000000,1.00000000,0.00000000,0.00015524,20433,20433,1
C08G5.3,WBGene00015616,1.00000000,1.00000000,0.00000000,0.00015524,16884,16884,1
C08G5.5,WBGene00015617,1.00000000,1.00000000,0.00000000,0.00015524,3789,3789,1
C08G5.6,WBGene00015618,1.00000000,1.00000000,0.00000000,0.00015524,10570,-10570,1
C08G9.1,WBGene00015619,1.00000000,1.00000000,0.00000000,0.00000000,4137,-4137,1
C08G9.2,WBGene00015620,1.00000000,1.00000000,0.00000000,0.00000000,9580,-9580,1
C09B7.2,WBGene00015621,1.00000000,1.00000000,0.00000000,0.00000000,101,-101,3
C09B8.3,WBGene00015622,1.00000000,1.00000000,0.00000000,0.00000000,22425,-22425,2
C09B8.4,WBGene00015623,0.00005052,0.00637412,3.20132838,0.00000000,23739,23739,2
C09B8.5,WBGene00015624,1.00000000,1.00000000,0.00000000,0.00000000,21354,21354,2
C09B8.8,WBGene00015625,1.00000000,1.00000000,0.00000000,0.00000000,26728,26728,2
C09B9.1,WBGene00015626,1.00000000,1.00000000,0.00000000,0.00000335,43486,43486,2
C09B9.4,WBGene00015629,1.00000000,1.00000000,0.00000000,0.00000335,49733,49733,2
C09B9.7,WBGene00015630,1.00000000,1.00000000,0.00000000,0.00000000,24328,24328,6
clec-89,WBGene00015631,1.00000000,1.00000000,0.00000000,0.00000000,13496,13496,6
C09D4.1,WBGene00015632,1.00000000,1.00000000,0.00000000,0.00000000,11758,-11758,2
C09D4.2,WBGene00015633,1.00000000,1.00000000,0.00000000,0.00000000,5454,-5454,1
C09D4.3,WBGene00015634,1.00000000,1.00000000,0.00000000,0.00000000,2320,-2320,1
C09D4.4,WBGene00015635,1.00000000,1.00000000,0.00000000,0.00000000,6479,6479,1
C09D4.6,WBGene00015636,1.00000000,1.00000000,0.00000000,0.00000000,467,-467,1
srxa-5,WBGene00015637,1.00000000,1.00000000,0.00000000,0.00000000,4831,4831,5
C09E7.4,WBGene00015638,1.00000000,1.00000000,0.00000000,0.00000000,2924,2924,5
C09E7.5,WBGene00015639,1.00000000,1.00000000,0.00000000,0.00000000,710,-710,4
C09E7.6,WBGene00015640,1.00000000,1.00000000,0.00000000,0.00000000,6354,6354,4
C09E7.7,WBGene00015641,1.00000000,1.00000000,0.00000000,0.00000000,4970,4970,4
C09E7.8,WBGene00015642,1.00000000,1.00000000,0.00000000,0.00000000,1866,-1866,5
C09E7.9,WBGene00015643,1.00000000,1.00000000,0.00000000,0.00000000,4217,-4217,4
C09E8.1,WBGene00015644,1.00000000,1.00000000,0.00000000,0.00000000,24124,24124,4
lips-7,WBGene00015645,1.00000000,1.00000000,0.00000000,0.00000000,27514,27514,3
mlt-10,WBGene00015646,1.00000000,1.00000000,0.00000000,0.00000000,33904,33904,2
C09F5.1,WBGene00015647,1.00000000,1.00000000,0.00000000,0.00000000,1250,-1250,8
orai-1,WBGene00015648,1.00000000,1.00000000,0.00000000,0.00000000,364,364,10
C09F5.3,WBGene00015649,1.00000000,1.00000000,0.00000000,0.00000000,5388,-5388,8
C09G4.2,WBGene00015650,1.00000000,1.00000000,0.00000000,0.00000000,5290,5290,9
ceh-53,WBGene00015651,1.00000000,1.00000000,0.00000000,0.00000000,13736,13736,5
srz-79,WBGene00015652,1.00000000,1.00000000,0.00000000,0.00000000,8470,-8470,5
srz-78,WBGene00015653,1.00000000,1.00000000,0.00000000,0.00000000,6637,-6637,5
srz-77,WBGene00015654,1.00000000,1.00000000,0.00000000,0.00000000,2384,-2384,5
C09G12.5,WBGene00015655,1.00000000,1.00000000,0.00000000,0.00000000,5805,5805,4
srz-70,WBGene00015656,1.00000000,1.00000000,0.00000000,0.00000000,7748,7748,4
tsg-101,WBGene00015658,1.00000000,1.00000000,0.00000000,0.00000000,5401,5401,6
C09H5.1,WBGene00015659,1.00000000,1.00000000,0.00000000,0.00000000,41608,-41608,2
catp-3,WBGene00015660,0.00000029,0.00003566,3.84819295,0.00000000,35326,-35326,3
C09H5.7,WBGene00015661,1.00000000,1.00000000,0.00000000,0.00000000,43361,-43361,2
C10A4.1,WBGene00015662,1.00000000,1.00000000,0.00000000,0.00000787,21291,21291,1
C10A4.2,WBGene00015663,1.00000000,1.00000000,0.00000000,0.00000787,24635,24635,1
C10A4.3,WBGene00015664,1.00000000,1.00000000,0.00000000,0.00000787,29675,29675,1
C10A4.4,WBGene00015665,1.00000000,1.00000000,0.00000000,0.00000787,35000,35000,1
C10A4.5,WBGene00015666,1.00000000,1.00000000,0.00000000,0.00000787,43214,43214,1
C10A4.6,WBGene00015667,1.00000000,1.00000000,0.00000000,0.00000787,46557,46557,1
C10A4.7,WBGene00015668,1.00000000,1.00000000,0.00000000,0.00000787,23519,23519,1
C10B5.1,WBGene00015670,1.00000000,1.00000000,0.00000000,0.00000000,11190,-11190,8
C10B5.3,WBGene00015671,1.00000000,1.00000000,0.00000000,0.00000000,11010,11010,9
C10E2.1,WBGene00015672,1.00000000,1.00000000,0.00000000,0.00000000,29927,29927,5
C10E2.2,WBGene00015673,1.00000000,1.00000000,0.00000000,0.00000000,18713,-18713,3
C10E2.4,WBGene00015674,1.00000000,1.00000000,0.00000000,0.00000000,22729,-22729,5
C10E2.5,WBGene00015675,1.00000000,1.00000000,0.00000000,0.00000000,24838,-24838,5
C10E2.6,WBGene00015676,1.00000000,1.00000000,0.00000000,0.00000000,26456,26456,6
cpg-4,WBGene00015677,1.00000000,1.00000000,0.00000000,0.00000000,4188,4188,6
C10F3.4,WBGene00015678,1.00000000,1.00000000,0.00000000,0.00000000,3119,3119,5
C10F3.7,WBGene00015679,1.00000000,1.00000000,0.00000000,0.00000000,6227,6227,6
egal-1,WBGene00015680,1.00000000,1.00000000,0.00000000,0.00000000,1859,1859,5
C10G8.2,WBGene00015681,1.00000000,1.00000000,0.00000000,0.00000000,15663,15663,6
C10G8.3,WBGene00015682,1.00000000,1.00000000,0.00000000,0.00000000,16672,-16672,6
C10G8.4,WBGene00015683,1.00000000,1.00000000,0.00000000,0.00000000,15717,-15717,6
C10G8.8,WBGene00015684,1.00000000,1.00000000,0.00000000,0.00000000,5269,5269,3
C10G11.1,WBGene00015685,1.00000000,1.00000000,0.00000000,0.00000000,7605,7605,5
C10G11.6,WBGene00015686,1.00000000,1.00000000,0.00000000,0.00000000,6359,-6359,6
C10G11.7,WBGene00015687,1.00000000,1.00000000,0.00000000,0.00000000,1899,-1899,6
C10G11.8,WBGene00015688,1.00000000,1.00000000,0.00000000,0.00000000,11091,11091,6
C10G11.9,WBGene00015689,1.00000000,1.00000000,0.00000000,0.00000000,8497,8497,6
C10G11.10,WBGene00015690,1.00000000,1.00000000,0.00000000,0.00000000,9906,9906,5
viln-1,WBGene00015691,1.00000000,1.00000000,0.00000000,0.00000000,31,-31,8
ugt-25,WBGene00015692,1.00000000,1.00000000,0.00000000,0.00000000,13763,13763,7
ugt-28,WBGene00015693,1.00000000,1.00000000,0.00000000,0.00000000,18066,18066,7
ugt-27,WBGene00015694,1.00000000,1.00000000,0.00000000,0.00000000,21302,21302,7
ugt-26,WBGene00015695,1.00000000,1.00000000,0.00000000,0.00000000,19655,-19655,8
C10H11.7,WBGene00015696,1.00000000,1.00000000,0.00000000,0.00000000,18266,-18266,7
