Gene_Public_Name,Gene_WB220ID,DE_Pval,DE_FDR,DE_logFC,TFhit_pval,TFHit_MinAbsDistance,TFHit_MinRelDistance,TotalHits_in_range
msp-36,WBGene00003432,1.00000000,1.00000000,0.00000000,0.00097952,1708,1708,1
msp-50,WBGene00003443,1.00000000,1.00000000,0.00000000,0.00000093,1392,1392,1
mtm-3,WBGene00003476,1.00000000,1.00000000,0.00000000,0.00000000,9540,9540,2
mup-4,WBGene00003497,1.00000000,1.00000000,0.00000000,0.00000000,8819,8819,2
mut-2,WBGene00003499,1.00000000,1.00000000,0.00000000,0.00000000,2013,2013,1
mxl-3,WBGene00003511,1.00000000,1.00000000,0.00000000,0.00000000,1613,1613,1
myo-3,WBGene00003515,1.00000000,1.00000000,0.00000000,0.00000186,8019,8019,2
nac-1,WBGene00003517,1.00000000,1.00000000,0.00000000,0.00000157,528,-528,1
nac-3,WBGene00003519,1.00000000,1.00000000,0.00000000,0.00000000,393,393,3
nas-6,WBGene00003525,1.00000000,1.00000000,0.00000000,0.00052039,1866,1866,1
nas-10,WBGene00003529,1.00000000,1.00000000,0.00000000,0.00001090,2835,2835,1
nas-12,WBGene00003531,1.00000000,1.00000000,0.00000000,0.00000000,1740,-1740,1
nas-29,WBGene00003547,1.00000000,1.00000000,0.00000000,0.00000000,3728,3728,1
ncl-1,WBGene00003559,1.00000000,1.00000000,0.00000000,0.00000000,62,-62,3
ncs-2,WBGene00003564,1.00000000,1.00000000,0.00000000,0.00000000,410,-410,3
ndc-80,WBGene00003576,1.00000000,1.00000000,0.00000000,0.00000000,240,-240,1
dcap-2,WBGene00003582,1.00000000,1.00000000,0.00000000,0.00017216,8621,8621,1
ndx-6,WBGene00003583,1.00000000,1.00000000,0.00000000,0.00000000,2729,2729,1
nex-2,WBGene00003589,1.00000000,1.00000000,0.00000000,0.00000003,3092,3092,2
nfi-1,WBGene00003592,1.00000000,1.00000000,0.00000000,0.00000002,351,-351,1
nfm-1,WBGene00003593,1.00000000,1.00000000,0.00000000,0.00000000,715,-715,1
nft-1,WBGene00003594,1.00000000,1.00000000,0.00000000,0.00000016,1963,-1963,1
ngp-1,WBGene00003596,1.00000000,1.00000000,0.00000000,0.00000001,1953,-1953,1
nhl-1,WBGene00003597,1.00000000,1.00000000,0.00000000,0.00000094,5803,5803,1
nhl-2,WBGene00003598,1.00000000,1.00000000,0.00000000,0.00000000,5096,5096,1
nhl-3,WBGene00003599,1.00000000,1.00000000,0.00000000,0.00000000,6322,6322,2
nhr-1,WBGene00003600,1.00000000,1.00000000,0.00000000,0.00000011,1352,-1352,1
nhr-5,WBGene00003604,1.00000000,1.00000000,0.00000000,0.00000000,1476,-1476,1
nhr-10,WBGene00003609,1.00000000,1.00000000,0.00000000,0.00000000,4309,4309,1
nhr-13,WBGene00003612,1.00000000,1.00000000,0.00000000,0.00000000,162,-162,1
nhr-14,WBGene00003613,1.00000000,1.00000000,0.00000000,0.00000000,3722,3722,1
nhr-15,WBGene00003614,1.00000000,1.00000000,0.00000000,0.00012063,132,-132,1
nhr-19,WBGene00003618,1.00000000,1.00000000,0.00000000,0.00000000,5804,5804,3
nhr-21,WBGene00003620,1.00000000,1.00000000,0.00000000,0.00000000,6,6,2
nhr-22,WBGene00003621,1.00000000,1.00000000,0.00000000,0.00000000,2264,2264,2
nhr-25,WBGene00003623,1.00000000,1.00000000,0.00000000,0.00000006,155,-155,1
nhr-31,WBGene00003625,1.00000000,1.00000000,0.00000000,0.00000000,5882,5882,1
nhr-32,WBGene00003626,1.00000000,1.00000000,0.00000000,0.00000000,326,-326,2
nhr-34,WBGene00003627,1.00000000,1.00000000,0.00000000,0.00000000,9761,9761,2
nhr-35,WBGene00003628,1.00000000,1.00000000,0.00000000,0.00000000,153,-153,1
nhr-42,WBGene00003632,1.00000000,1.00000000,0.00000000,0.00000000,169,-169,2
nhr-43,WBGene00003633,1.00000000,1.00000000,0.00000000,0.00000001,74,-74,2
nhr-48,WBGene00003638,1.00000000,1.00000000,0.00000000,0.00000000,598,-598,3
nhr-49,WBGene00003639,1.00000000,1.00000000,0.00000000,0.00000000,286,-286,2
nhr-50,WBGene00003640,1.00000000,1.00000000,0.00000000,0.00000000,2847,2847,1
nhr-55,WBGene00003645,1.00000000,1.00000000,0.00000000,0.00000000,44,-44,1
nhr-56,WBGene00003646,1.00000000,1.00000000,0.00000000,0.00000000,79,79,1
nhr-57,WBGene00003647,1.00000000,1.00000000,0.00000000,0.00000000,202,-202,1
nhr-58,WBGene00003648,1.00000000,1.00000000,0.00000000,0.00000000,58,-58,1
nhr-59,WBGene00003649,1.00000000,1.00000000,0.00000000,0.00000000,1450,1450,2
nhr-63,WBGene00003653,1.00000000,1.00000000,0.00000000,0.00000000,1969,-1969,1
nhr-68,WBGene00003658,0.00164175,0.04716722,2.57564238,0.00000000,437,-437,1
nhr-70,WBGene00003660,1.00000000,1.00000000,0.00000000,0.00000000,1882,-1882,1
nhr-79,WBGene00003669,1.00000000,1.00000000,0.00000000,0.00000658,4861,4861,1
nhr-80,WBGene00003670,1.00000000,1.00000000,0.00000000,0.00000000,3290,3290,1
nhr-84,WBGene00003674,1.00000000,1.00000000,0.00000000,0.00000000,4224,4224,1
nhr-85,WBGene00003675,1.00000000,1.00000000,0.00000000,0.00000000,4454,4454,3
nhr-86,WBGene00003676,1.00000000,1.00000000,0.00000000,0.00000000,6569,6569,1
nhr-87,WBGene00003677,1.00000000,1.00000000,0.00000000,0.00000000,22,-22,1
nhr-88,WBGene00003678,1.00000000,1.00000000,0.00000000,0.00000000,201,201,3
nhr-97,WBGene00003687,1.00000000,1.00000000,0.00000000,0.00000000,387,-387,1
nhr-101,WBGene00003691,1.00000000,1.00000000,0.00000000,0.00000038,7,-7,1
nhr-104,WBGene00003694,1.00000000,1.00000000,0.00000000,0.00000000,4019,4019,1
nhr-105,WBGene00003695,1.00000000,1.00000000,0.00000000,0.00000015,163,-163,1
nhr-107,WBGene00003697,1.00000000,1.00000000,0.00000000,0.00000000,2399,2399,2
nhr-114,WBGene00003704,1.00000000,1.00000000,0.00000000,0.00000000,392,-392,1
nhr-119,WBGene00003709,1.00000000,1.00000000,0.00000000,0.00000000,6194,6194,1
nhr-122,WBGene00003712,1.00000000,1.00000000,0.00000000,0.00000006,28,-28,1
nhr-130,WBGene00003720,1.00000000,1.00000000,0.00000000,0.00000402,3814,3814,1
nhr-131,WBGene00003721,1.00000000,1.00000000,0.00000000,0.00000049,58,-58,1
nhr-132,WBGene00003722,1.00000000,1.00000000,0.00000000,0.00000001,10,-10,1
nhr-133,WBGene00003723,1.00000000,1.00000000,0.00000000,0.00000000,1608,1608,1
nhr-134,WBGene00003724,1.00000000,1.00000000,0.00000000,0.00015657,2,-2,1
nhr-135,WBGene00003725,1.00000000,1.00000000,0.00000000,0.00000000,1253,1253,3
nhr-136,WBGene00003726,1.00000000,1.00000000,0.00000000,0.00000046,34,-34,1
nhx-2,WBGene00003730,1.00000000,1.00000000,0.00000000,0.00000013,5178,5178,1
nhx-8,WBGene00003735,1.00000000,1.00000000,0.00000000,0.00000000,1083,1083,1
nlp-4,WBGene00003742,1.00000000,1.00000000,0.00000000,0.00000000,1333,1333,1
nlp-12,WBGene00003750,1.00000000,1.00000000,0.00000000,0.00000000,1251,-1251,2
nlp-21,WBGene00003759,1.00000000,1.00000000,0.00000000,0.00004960,3345,3345,1
nlp-24,WBGene00003762,1.00000000,1.00000000,0.00000000,0.00001200,109,-109,1
nlp-25,WBGene00003763,1.00000000,1.00000000,0.00000000,0.00000039,1373,1373,1
nlp-27,WBGene00003765,1.00000000,1.00000000,0.00000000,0.00000000,184,184,1
nlp-28,WBGene00003766,1.00000000,1.00000000,0.00000000,0.00000000,1375,1375,1
nlp-31,WBGene00003769,1.00000000,1.00000000,0.00000000,0.00000000,105,-105,1
nlp-33,WBGene00003771,1.00000000,1.00000000,0.00000000,0.00000353,166,-166,1
nlt-1,WBGene00003773,1.00000000,1.00000000,0.00000000,0.00000373,945,945,1
nmy-2,WBGene00003777,1.00000000,1.00000000,0.00000000,0.00000000,9328,9328,1
nos-3,WBGene00003785,1.00000000,1.00000000,0.00000000,0.00000000,499,-499,1
npp-1,WBGene00003787,1.00000000,1.00000000,0.00000000,0.00000242,189,-189,1
npp-3,WBGene00003789,1.00000000,1.00000000,0.00000000,0.00000000,9353,9353,1
npp-4,WBGene00003790,1.00000000,1.00000000,0.00000000,0.00000008,6902,6902,1
npp-6,WBGene00003792,1.00000000,1.00000000,0.00000000,0.00000000,24,-24,1
npp-7,WBGene00003793,1.00000000,1.00000000,0.00000000,0.00000000,56,-56,1
npp-8,WBGene00003794,1.00000000,1.00000000,0.00000000,0.00000000,28150,28150,1
npp-9,WBGene00003795,1.00000000,1.00000000,0.00000000,0.00000000,4039,4039,1
npp-11,WBGene00003797,1.00000000,1.00000000,0.00000000,0.00004960,95,-95,1
npp-12,WBGene00003798,1.00000000,1.00000000,0.00000000,0.00000000,466,-466,1
npp-13,WBGene00003799,1.00000000,1.00000000,0.00000000,0.00000000,206,-206,1
npp-14,WBGene00003800,1.00000000,1.00000000,0.00000000,0.00000000,5122,5122,1
npp-15,WBGene00003801,1.00000000,1.00000000,0.00000000,0.00000001,292,-292,1
npp-16,WBGene00003802,1.00000000,1.00000000,0.00000000,0.00000000,24,-24,1
npp-17,WBGene00003803,1.00000000,1.00000000,0.00000000,0.00000000,108,-108,1
npp-18,WBGene00003804,1.00000000,1.00000000,0.00000000,0.00000000,237,-237,1
npp-19,WBGene00003805,1.00000000,1.00000000,0.00000000,0.00000000,2091,2091,1
npp-20,WBGene00003806,1.00000000,1.00000000,0.00000000,0.00000000,5728,5728,2
nrf-6,WBGene00003813,1.00000000,1.00000000,0.00000000,0.00004090,5253,5253,1
nsf-1,WBGene00003818,1.00000000,1.00000000,0.00000000,0.00000000,6164,6164,1
nst-1,WBGene00003821,1.00000000,1.00000000,0.00000000,0.00000256,2616,2616,1
nsy-1,WBGene00003822,1.00000000,1.00000000,0.00000000,0.00000001,1870,-1870,1
ntl-2,WBGene00003825,1.00000000,1.00000000,0.00000000,0.00000000,4107,4107,1
ntl-3,WBGene00003826,1.00000000,1.00000000,0.00000000,0.00000000,16872,16872,1
ntl-4,WBGene00003827,1.00000000,1.00000000,0.00000000,0.00000002,80,-80,3
num-1,WBGene00003830,1.00000000,1.00000000,0.00000000,0.00000000,783,-783,1
nuo-1,WBGene00003831,1.00000000,1.00000000,0.00000000,0.00000000,288,-288,1
nxf-1,WBGene00003834,1.00000000,1.00000000,0.00000000,0.00000000,2960,2960,1
nxt-1,WBGene00003836,1.00000000,1.00000000,0.00000000,0.00000000,1589,-1589,1
odc-1,WBGene00003844,1.00000000,1.00000000,0.00000000,0.00000000,2676,2676,1
ogt-1,WBGene00003858,1.00000000,1.00000000,0.00000000,0.00000000,8250,8250,2
oig-2,WBGene00003860,1.00000000,1.00000000,0.00000000,0.00000000,65,-65,1
oma-2,WBGene00003865,1.00000000,1.00000000,0.00000000,0.00000000,1949,1949,1
orc-2,WBGene00003882,1.00000000,1.00000000,0.00000000,0.00000000,1169,-1169,1
osm-11,WBGene00003891,1.00000000,1.00000000,0.00000000,0.00000000,39,39,2
ost-1,WBGene00003893,1.00000000,1.00000000,0.00000000,0.00006270,877,877,1
paa-1,WBGene00003901,1.00000000,1.00000000,0.00000000,0.00000000,40,40,1
pab-1,WBGene00003902,1.00000000,1.00000000,0.00000000,0.00000000,3066,3066,1
pab-2,WBGene00003903,1.00000000,1.00000000,0.00000000,0.00000000,5410,5410,2
pabp-2,WBGene00003904,1.00000000,1.00000000,0.00000000,0.00000000,1551,1551,1
pad-1,WBGene00003905,1.00000000,1.00000000,0.00000000,0.00000000,1378,-1378,1
pam-1,WBGene00003914,1.00000000,1.00000000,0.00000000,0.00000000,6077,6077,1
pan-1,WBGene00003915,1.00000000,1.00000000,0.00000000,0.00000537,384,-384,1
par-1,WBGene00003916,1.00000000,1.00000000,0.00000000,0.00000001,27726,27726,1
par-2,WBGene00003917,1.00000000,1.00000000,0.00000000,0.00000000,642,-642,1
par-5,WBGene00003920,1.00000000,1.00000000,0.00000000,0.00000000,1617,1617,1
pas-1,WBGene00003922,1.00000000,1.00000000,0.00000000,0.00009620,2007,2007,1
pas-3,WBGene00003924,1.00000000,1.00000000,0.00000000,0.00003350,1115,1115,1
pas-4,WBGene00003925,1.00000000,1.00000000,0.00000000,0.00000000,1507,1507,1
pas-5,WBGene00003926,1.00000000,1.00000000,0.00000000,0.00000000,299,-299,3
pas-6,WBGene00003927,1.00000000,1.00000000,0.00000000,0.00000657,657,-657,1
pas-7,WBGene00003928,1.00000000,1.00000000,0.00000000,0.00000853,1350,1350,1
pat-4,WBGene00003931,1.00000000,1.00000000,0.00000000,0.00000000,5717,5717,2
pat-10,WBGene00003934,1.00000000,1.00000000,0.00000000,0.00000064,1458,1458,1
pbs-1,WBGene00003947,1.00000000,1.00000000,0.00000000,0.00000000,1040,1040,1
pbs-2,WBGene00003948,1.00000000,1.00000000,0.00000000,0.00000000,609,-609,2
pbs-3,WBGene00003949,1.00000000,1.00000000,0.00000000,0.00000000,1088,1088,1
pbs-4,WBGene00003950,1.00000000,1.00000000,0.00000000,0.00000002,168,-168,1
pbs-5,WBGene00003951,1.00000000,1.00000000,0.00000000,0.00000089,2661,2661,1
pbs-6,WBGene00003952,1.00000000,1.00000000,0.00000000,0.00000000,92,-92,1
pbs-7,WBGene00003953,1.00000000,1.00000000,0.00000000,0.00000000,1087,1087,1
pcm-1,WBGene00003954,1.00000000,1.00000000,0.00000000,0.00008270,4348,4348,1
pcn-1,WBGene00003955,1.00000000,1.00000000,0.00000000,0.00000000,1797,1797,1
pcs-1,WBGene00003960,1.00000000,1.00000000,0.00000000,0.00000000,3595,3595,1
pdi-1,WBGene00003962,1.00000000,1.00000000,0.00000000,0.00000000,2043,2043,1
pdi-2,WBGene00003963,1.00000000,1.00000000,0.00000000,0.00000000,46,-46,1
pdi-3,WBGene00003964,1.00000000,1.00000000,0.00000000,0.00000000,5479,5479,1
pdk-1,WBGene00003965,1.00000000,1.00000000,0.00000000,0.00000000,1474,-1474,2
pdl-1,WBGene00003966,1.00000000,1.00000000,0.00000000,0.00000000,332,332,1
pdr-1,WBGene00003967,1.00000000,1.00000000,0.00000000,0.00000000,58,-58,1
peb-1,WBGene00003968,1.00000000,1.00000000,0.00000000,0.00000000,259,-259,1
pek-1,WBGene00003970,1.00000000,1.00000000,0.00000000,0.00000000,4967,4967,1
pen-2,WBGene00003975,1.00000000,1.00000000,0.00000000,0.00000062,88,-88,1
pes-4,WBGene00003978,1.00000000,1.00000000,0.00000000,0.00000000,7961,7961,1
pes-7,WBGene00003980,1.00000000,1.00000000,0.00000000,0.00000000,1180,-1180,1
pes-23,WBGene00003987,1.00000000,1.00000000,0.00000000,0.00000000,1811,1811,1
pfn-2,WBGene00003990,1.00000000,1.00000000,0.00000000,0.00000035,1544,1544,1
phb-1,WBGene00004014,1.00000000,1.00000000,0.00000000,0.00000000,428,-428,1
phb-2,WBGene00004015,1.00000000,1.00000000,0.00000000,0.00000000,421,-421,1
pho-1,WBGene00004020,0.00000537,0.00080347,4.28305384,0.00000001,4721,4721,1
pho-4,WBGene00004023,1.00000000,1.00000000,0.00000000,0.00000001,1785,1785,1
pif-1,WBGene00004028,1.00000000,1.00000000,0.00000000,0.00000026,39,39,1
pkc-1,WBGene00004032,1.00000000,1.00000000,0.00000000,0.00000017,10111,10111,2
pkc-3,WBGene00004034,1.00000000,1.00000000,0.00000000,0.00000000,238,-238,2
plc-2,WBGene00004037,1.00000000,1.00000000,0.00000000,0.00000000,1536,-1536,1
plc-4,WBGene00004039,1.00000000,1.00000000,0.00000000,0.00000337,3468,3468,1
pld-1,WBGene00004040,1.00000000,1.00000000,0.00000000,0.00000000,8703,8703,1
plk-1,WBGene00004042,1.00000000,1.00000000,0.00000000,0.00000001,190,-190,1
plx-1,WBGene00004047,1.00000000,1.00000000,0.00000000,0.00000000,1412,-1412,1
pme-2,WBGene00004050,1.00000000,1.00000000,0.00000000,0.00000000,1737,-1737,1
pme-5,WBGene00004053,1.00000000,1.00000000,0.00000000,0.00000000,9504,9504,1
pmp-3,WBGene00004060,1.00000000,1.00000000,0.00000000,0.00000022,923,-923,1
pms-2,WBGene00004064,1.00000000,1.00000000,0.00000000,0.00000000,6200,6200,1
pod-2,WBGene00004076,1.00000000,1.00000000,0.00000000,0.00000000,1705,-1705,1
pph-4.1,WBGene00004085,1.00000000,1.00000000,0.00000000,0.00000000,6551,6551,1
pph-4.2,WBGene00004086,1.00000000,1.00000000,0.00000000,0.00000069,3321,3321,1
ppk-2,WBGene00004088,1.00000000,1.00000000,0.00000000,0.00000000,1198,-1198,1
ppk-3,WBGene00004089,1.00000000,1.00000000,0.00000000,0.00000000,7278,7278,1
ppp-1,WBGene00004090,1.00000000,1.00000000,0.00000000,0.00000000,2771,2771,1
ppw-1,WBGene00004093,0.00050299,0.04691299,-2.41303693,0.00004710,360,360,1
pqm-1,WBGene00004096,1.00000000,1.00000000,0.00000000,0.00000000,789,789,1
szy-20,WBGene00004105,1.00000000,1.00000000,0.00000000,0.00000000,2805,2805,1
pqn-16,WBGene00004107,1.00000000,1.00000000,0.00000000,0.00000000,1344,1344,1
stam-1,WBGene00004109,1.00000000,1.00000000,0.00000000,0.00000023,2343,2343,1
pqn-20,WBGene00004110,1.00000000,1.00000000,0.00000000,0.00000000,889,-889,1
pqn-21,WBGene00004111,1.00000000,1.00000000,0.00000000,0.00000000,6261,6261,2
pqn-27,WBGene00004116,1.00000000,1.00000000,0.00000000,0.00000000,12221,12221,2
sin-3,WBGene00004117,1.00000000,1.00000000,0.00000000,0.00000015,474,-474,1
pqn-34,WBGene00004121,1.00000000,1.00000000,0.00000000,0.00000000,8904,8904,1
mdt-30,WBGene00004125,1.00000000,1.00000000,0.00000000,0.00000000,4529,4529,1
pqn-39,WBGene00004126,1.00000000,1.00000000,0.00000000,0.00000000,3847,3847,1
pqn-41,WBGene00004128,1.00000000,1.00000000,0.00000000,0.00000000,139,-139,1
pqn-45,WBGene00004132,1.00000000,1.00000000,0.00000000,0.00000000,4060,4060,1
pqn-46,WBGene00004133,1.00000000,1.00000000,0.00000000,0.00000005,4710,4710,1
pqn-47,WBGene00004134,1.00000000,1.00000000,0.00000000,0.00000000,4864,4864,2
pqn-48,WBGene00004135,1.00000000,1.00000000,0.00000000,0.00003870,105,-105,1
pqn-51,WBGene00004136,1.00000000,1.00000000,0.00000000,0.00000000,41,41,1
pqn-53,WBGene00004138,1.00000000,1.00000000,0.00000000,0.00000000,2370,2370,1
pqn-59,WBGene00004143,1.00000000,1.00000000,0.00000000,0.00000000,4287,4287,2
larp-5,WBGene00004147,1.00000000,1.00000000,0.00000000,0.00000000,7747,7747,2
pqn-68,WBGene00004151,1.00000000,1.00000000,0.00000000,0.00000005,1304,-1304,1
pqn-70,WBGene00004152,1.00000000,1.00000000,0.00000000,0.00000000,2572,2572,1
pqn-71,WBGene00004153,1.00000000,1.00000000,0.00000000,0.00000000,448,-448,1
pqn-80,WBGene00004161,1.00000000,1.00000000,0.00000000,0.00000000,214,-214,1
pqn-83,WBGene00004164,1.00000000,1.00000000,0.00000000,0.00000000,13766,13766,1
pqn-85,WBGene00004166,1.00000000,1.00000000,0.00000000,0.00000000,14676,14676,1
pqn-87,WBGene00004167,1.00000000,1.00000000,0.00000000,0.00000000,12413,12413,2
pqn-90,WBGene00004170,1.00000000,1.00000000,0.00000000,0.00054574,372,-372,1
pri-1,WBGene00004180,1.00000000,1.00000000,0.00000000,0.00001060,2123,2123,1
pri-2,WBGene00004181,1.00000000,1.00000000,0.00000000,0.00000000,4003,4003,1
prk-1,WBGene00004182,1.00000000,1.00000000,0.00000000,0.00000000,1006,1006,2
pro-1,WBGene00004185,1.00000000,1.00000000,0.00000000,0.00000000,2729,2729,2
prpf-4,WBGene00004186,1.00000000,1.00000000,0.00000000,0.00000000,3780,3780,1
prp-8,WBGene00004187,1.00000000,1.00000000,0.00000000,0.00000000,337,-337,1
prx-1,WBGene00004191,1.00000000,1.00000000,0.00000000,0.00000000,1110,-1110,1
prx-13,WBGene00004198,1.00000000,1.00000000,0.00000000,0.00006960,3100,3100,1
prx-19,WBGene00004201,1.00000000,1.00000000,0.00000000,0.00000000,2306,2306,1
pry-1,WBGene00004202,1.00000000,1.00000000,0.00000000,0.00000000,8471,8471,1
psa-1,WBGene00004203,1.00000000,1.00000000,0.00000000,0.00000000,10884,10884,1
psa-4,WBGene00004204,1.00000000,1.00000000,0.00000000,0.00000000,414,-414,1
ptc-1,WBGene00004208,1.00000000,1.00000000,0.00000000,0.00000000,827,-827,1
ptr-3,WBGene00004218,1.00000000,1.00000000,0.00000000,0.00000004,6203,6203,1
ptr-6,WBGene00004221,1.00000000,1.00000000,0.00000000,0.00000000,4516,4516,1
ptr-8,WBGene00004222,1.00000000,1.00000000,0.00000000,0.00000002,1934,-1934,1
ptr-13,WBGene00004227,1.00000000,1.00000000,0.00000000,0.00000554,6191,6191,1
ptr-24,WBGene00004238,1.00000000,1.00000000,0.00000000,0.00000000,842,-842,1
puf-9,WBGene00004245,1.00000000,1.00000000,0.00000000,0.00000000,531,-531,1
pus-1,WBGene00004248,1.00000000,1.00000000,0.00000000,0.00000000,2364,2364,1
pvf-1,WBGene00004249,1.00000000,1.00000000,0.00000000,0.00000000,3584,3584,1
pxf-1,WBGene00004254,1.00000000,1.00000000,0.00000000,0.00001430,11024,11024,1
pyc-1,WBGene00004258,1.00000000,1.00000000,0.00000000,0.00000000,3104,3104,3
pyr-1,WBGene00004259,1.00000000,1.00000000,0.00000000,0.00000000,420,-420,1
rab-1,WBGene00004266,1.00000000,1.00000000,0.00000000,0.00000000,21236,21236,1
rab-5,WBGene00004268,1.00000000,1.00000000,0.00000000,0.00000000,418,-418,1
rab-7,WBGene00004271,1.00000000,1.00000000,0.00000000,0.00000000,4916,4916,1
rab-8,WBGene00004272,1.00000000,1.00000000,0.00000000,0.00000000,751,-751,2
rab-10,WBGene00004273,1.00000000,1.00000000,0.00000000,0.00000000,2617,2617,1
rab-11.1,WBGene00004274,1.00000000,1.00000000,0.00000000,0.00000000,253,-253,2
rab-14,WBGene00004276,1.00000000,1.00000000,0.00000000,0.00000000,2650,2650,1
rab-18,WBGene00004277,1.00000000,1.00000000,0.00000000,0.00000000,1296,1296,1
rab-19,WBGene00004278,1.00000000,1.00000000,0.00000000,0.00000000,4247,4247,1
rab-21,WBGene00004279,1.00000000,1.00000000,0.00000000,0.00000003,2586,2586,1
rab-33,WBGene00004283,1.00000000,1.00000000,0.00000000,0.00000000,5278,5278,1
rad-50,WBGene00004296,1.00000000,1.00000000,0.00000000,0.00001770,672,672,1
rad-51,WBGene00004297,1.00000000,1.00000000,0.00000000,0.00000000,3101,3101,1
rad-54,WBGene00004298,1.00000000,1.00000000,0.00000000,0.00000000,288,-288,1
ran-1,WBGene00004302,1.00000000,1.00000000,0.00000000,0.00000000,1884,1884,1
ran-3,WBGene00004304,1.00000000,1.00000000,0.00000000,0.00000040,2718,2718,1
ran-4,WBGene00004305,1.00000000,1.00000000,0.00000000,0.00000003,490,-490,1
ran-5,WBGene00004306,1.00000000,1.00000000,0.00000000,0.00000000,255,-255,2
rap-1,WBGene00004307,1.00000000,1.00000000,0.00000000,0.00007790,4260,4260,1
rap-2,WBGene00004308,1.00000000,1.00000000,0.00000000,0.00000002,4252,4252,1
ras-1,WBGene00004310,1.00000000,1.00000000,0.00000000,0.00000002,6280,6280,2
ras-2,WBGene00004311,1.00000000,1.00000000,0.00000000,0.00000154,3424,3424,1
rba-1,WBGene00004312,1.00000000,1.00000000,0.00000000,0.00000000,3516,3516,1
rbc-2,WBGene00004314,1.00000000,1.00000000,0.00000000,0.00000000,16309,16309,1
rbd-1,WBGene00004315,1.00000000,1.00000000,0.00000000,0.00000000,46,-46,1
rbg-2,WBGene00004318,1.00000000,1.00000000,0.00000000,0.00000000,112,-112,1
rbr-2,WBGene00004319,1.00000000,1.00000000,0.00000000,0.00000000,730,-730,1
rbx-1,WBGene00004320,1.00000000,1.00000000,0.00000000,0.00000000,1265,1265,2
rde-1,WBGene00004323,1.00000000,1.00000000,0.00000000,0.00001690,3904,3904,1
rde-2,WBGene00004324,1.00000000,1.00000000,0.00000000,0.00000000,3307,3307,1
rde-4,WBGene00004326,1.00000000,1.00000000,0.00000000,0.00000000,1945,1945,1
ret-1,WBGene00004336,1.00000000,1.00000000,0.00000000,0.00000000,18326,18326,2
rfc-1,WBGene00004337,1.00000000,1.00000000,0.00000000,0.00000022,3525,3525,1
rfc-3,WBGene00004339,1.00000000,1.00000000,0.00000000,0.00000000,1903,-1903,1
rfc-4,WBGene00004340,1.00000000,1.00000000,0.00000000,0.00000000,107,-107,1
rfl-1,WBGene00004341,1.00000000,1.00000000,0.00000000,0.00000006,296,296,1
rfs-1,WBGene00004342,1.00000000,1.00000000,0.00000000,0.00000000,1220,1220,1
rgr-1,WBGene00004343,1.00000000,1.00000000,0.00000000,0.00000000,36,36,1
rgs-1,WBGene00004344,1.00000000,1.00000000,0.00000000,0.00000115,2245,2245,1
rgs-5,WBGene00004348,1.00000000,1.00000000,0.00000000,0.00000000,124,124,1
rgs-6,WBGene00004349,1.00000000,1.00000000,0.00000000,0.00000000,9041,9041,1
rho-1,WBGene00004357,1.00000000,1.00000000,0.00000000,0.00000000,7417,7417,1
rib-2,WBGene00004361,1.00000000,1.00000000,0.00000000,0.00000000,168,-168,1
ric-3,WBGene00004363,1.00000000,1.00000000,0.00000000,0.00000000,128,-128,2
ric-8,WBGene00004367,1.00000000,1.00000000,0.00000000,0.00000000,1872,-1872,1
ric-19,WBGene00004368,1.00000000,1.00000000,0.00000000,0.00000000,3724,3724,1
rme-4,WBGene00004375,1.00000000,1.00000000,0.00000000,0.00000000,4611,4611,1
rme-8,WBGene00004378,1.00000000,1.00000000,0.00000000,0.00012861,98,-98,1
rnf-1,WBGene00004380,1.00000000,1.00000000,0.00000000,0.00000000,2167,2167,1
rnh-1.0,WBGene00004382,1.00000000,1.00000000,0.00000000,0.00049110,1677,-1677,1
rnh-2,WBGene00004383,1.00000000,1.00000000,0.00000000,0.00000032,190,-190,1
rnp-1,WBGene00004384,1.00000000,1.00000000,0.00000000,0.00000000,1061,-1061,1
rnp-4,WBGene00004387,1.00000000,1.00000000,0.00000000,0.00000000,1730,-1730,1
rnp-5,WBGene00004388,1.00000000,1.00000000,0.00000000,0.00007700,1397,1397,1
rnp-6,WBGene00004389,1.00000000,1.00000000,0.00000000,0.00000000,8002,8002,1
rnp-7,WBGene00004390,1.00000000,1.00000000,0.00000000,0.00000000,3616,3616,1
rol-3,WBGene00004395,1.00000000,1.00000000,0.00000000,0.00059570,10179,10179,1
rom-4,WBGene00004403,1.00000000,1.00000000,0.00000000,0.00000000,77,-77,1
rom-5,WBGene00004404,1.00000000,1.00000000,0.00000000,0.00000000,5721,5721,1
rla-0,WBGene00004408,1.00000000,1.00000000,0.00000000,0.00000000,216,-216,2
rla-1,WBGene00004409,1.00000000,1.00000000,0.00000000,0.00000000,1881,1881,1
rla-2,WBGene00004410,1.00000000,1.00000000,0.00000000,0.00028832,1101,1101,1
rpc-1,WBGene00004411,1.00000000,1.00000000,0.00000000,0.00000000,5852,5852,2
rpl-1,WBGene00004412,1.00000000,1.00000000,0.00000000,0.00000000,1316,1316,1
rpl-2,WBGene00004413,1.00000000,1.00000000,0.00000000,0.00000000,490,-490,1
rpl-3,WBGene00004414,1.00000000,1.00000000,0.00000000,0.00000000,269,-269,1
rpl-4,WBGene00004415,1.00000000,1.00000000,0.00000000,0.00000000,1651,1651,1
