Gene_Public_Name,Gene_WB220ID,DE_Pval,DE_FDR,DE_logFC,TFhit_pval,TFHit_MinAbsDistance,TFHit_MinRelDistance,TotalHits_in_range
epc-1,WBGene00007030,1.00000000,1.00000000,0.00000000,0.00000000,9328,9328,1
tag-182,WBGene00007048,1.00000000,1.00000000,0.00000000,0.00000000,31,-31,1
pfd-4,WBGene00007107,1.00000000,1.00000000,0.00000000,0.00000006,175,-175,1
B0250.5,WBGene00007122,1.00000000,1.00000000,0.00000000,0.00000001,263,-263,1
B0285.4,WBGene00007137,1.00000000,1.00000000,0.00000000,0.00000050,62,-62,1
B0379.1,WBGene00007155,1.00000000,1.00000000,0.00000000,0.00000381,49,-49,1
B0379.7,WBGene00007159,1.00000000,1.00000000,0.00000000,0.00000381,2338,2338,1
fbxa-153,WBGene00007162,1.00000000,1.00000000,0.00000000,0.00009030,4925,4925,1
rbg-3,WBGene00007167,1.00000000,1.00000000,0.00000000,0.00000000,64,-64,1
B0464.9,WBGene00007188,1.00000000,1.00000000,0.00000000,0.00000515,140,-140,1
B0491.1,WBGene00007189,1.00000000,1.00000000,0.00000000,0.00000000,285,-285,1
B0491.6,WBGene00007193,1.00000000,1.00000000,0.00000000,0.00000000,2200,2200,1
B0564.3,WBGene00007203,0.00004851,0.00284828,-3.92752744,0.00000000,1723,1723,1
C01F6.9,WBGene00007223,1.00000000,1.00000000,0.00000000,0.00000000,564,564,1
C01G10.10,WBGene00007237,1.00000000,1.00000000,0.00000000,0.00000358,2641,2641,1
C02B4.3,WBGene00007259,1.00000000,1.00000000,0.00000000,0.00000000,2713,2713,1
ufd-3,WBGene00007333,1.00000000,1.00000000,0.00000000,0.00000000,118,-118,1
C05G5.4,WBGene00007350,1.00000000,1.00000000,0.00000000,0.00000000,295,-295,1
stip-1,WBGene00007412,1.00000000,1.00000000,0.00000000,0.00000031,3718,3718,1
C08B11.8,WBGene00007435,1.00000000,1.00000000,0.00000000,0.00000002,382,-382,1
C08F8.2,WBGene00007444,1.00000000,1.00000000,0.00000000,0.00000000,74,74,1
C09G9.2,WBGene00007493,1.00000000,1.00000000,0.00000000,0.00000000,1812,1812,1
C13C4.4,WBGene00007548,1.00000000,1.00000000,0.00000000,0.00000001,2503,2503,1
C14B1.2,WBGene00007573,1.00000000,1.00000000,0.00000000,0.00000000,520,-520,1
C14B1.3,WBGene00007574,1.00000000,1.00000000,0.00000000,0.00000000,50,-50,1
rrbs-1,WBGene00007617,1.00000000,1.00000000,0.00000000,0.00000854,1539,1539,1
C16C10.4,WBGene00007625,1.00000000,1.00000000,0.00000000,0.00000000,76,-76,1
C18B12.4,WBGene00007666,1.00000000,1.00000000,0.00000000,0.00000000,4214,4214,1
C24F3.2,WBGene00007697,1.00000000,1.00000000,0.00000000,0.00000000,197,-197,1
C25A1.1,WBGene00007705,1.00000000,1.00000000,0.00000000,0.00000657,306,-306,1
C25A1.6,WBGene00007708,1.00000000,1.00000000,0.00000000,0.00000402,585,-585,1
C25D7.15,WBGene00007722,1.00000000,1.00000000,0.00000000,0.00000033,522,-522,1
C26D10.4,WBGene00007745,1.00000000,1.00000000,0.00000000,0.00000000,571,-571,1
C27B7.6,WBGene00007763,1.00000000,1.00000000,0.00000000,0.00005440,3139,3139,1
C27B7.7,WBGene00007764,1.00000000,1.00000000,0.00000000,0.00005440,686,-686,1
C29A12.1,WBGene00007797,1.00000000,1.00000000,0.00000000,0.00000000,1580,1580,1
C31E10.5,WBGene00007846,1.00000000,1.00000000,0.00000000,0.00004630,4552,4552,1
C31E10.6,WBGene00007847,1.00000000,1.00000000,0.00000000,0.00004630,298,-298,1
C33A11.2,WBGene00007878,1.00000000,1.00000000,0.00000000,0.00000000,328,-328,1
C34B4.2,WBGene00007907,1.00000000,1.00000000,0.00000000,0.00000000,394,-394,1
C34C12.2,WBGene00007921,1.00000000,1.00000000,0.00000000,0.00000000,22,-22,1
C34C12.8,WBGene00007927,1.00000000,1.00000000,0.00000000,0.00000000,82,-82,1
C35C5.6,WBGene00007956,1.00000000,1.00000000,0.00000000,0.00000000,62,-62,1
irx-1,WBGene00007984,1.00000000,1.00000000,0.00000000,0.00000000,4857,4857,1
fipr-22,WBGene00007989,1.00000000,1.00000000,0.00000000,0.00000257,151,-151,1
C38D4.1,WBGene00008003,1.00000000,1.00000000,0.00000000,0.00007700,2733,2733,1
C39E9.8,WBGene00008032,1.00000000,1.00000000,0.00000000,0.00000000,118,-118,1
C46C2.2,WBGene00008110,1.00000000,1.00000000,0.00000000,0.00000000,359,-359,1
C46F11.3,WBGene00008118,1.00000000,1.00000000,0.00000000,0.00000000,2030,2030,1
C46F11.4,WBGene00008119,1.00000000,1.00000000,0.00000000,0.00000394,6720,6720,1
B0491.t1,WBGene00008135,1.00000000,1.00000000,0.00000000,0.00000000,196,-196,1
C47D12.2,WBGene00008136,1.00000000,1.00000000,0.00000000,0.00000000,282,-282,1
C47E12.2,WBGene00008147,1.00000000,1.00000000,0.00000000,0.00000498,1662,1662,1
C47G2.4,WBGene00008165,1.00000000,1.00000000,0.00000000,0.00000000,2781,2781,1
saps-1,WBGene00008166,1.00000000,1.00000000,0.00000000,0.00000001,189,-189,1
B0491.t2,WBGene00008179,1.00000000,1.00000000,0.00000000,0.00000000,299,299,1
C50B6.3,WBGene00008219,1.00000000,1.00000000,0.00000000,0.00000000,355,-355,1
C50B8.1,WBGene00008224,1.00000000,1.00000000,0.00000000,0.00000000,487,-487,1
C50B8.3,WBGene00008225,1.00000000,1.00000000,0.00000000,0.00000427,1859,1859,1
C50F4.4,WBGene00008232,1.00000000,1.00000000,0.00000000,0.00000019,54,-54,1
C53B4.3,WBGene00008273,1.00000000,1.00000000,0.00000000,0.00000000,3116,3116,1
C54E10.6,WBGene00008310,1.00000000,1.00000000,0.00000000,0.00000001,861,861,1
C55A6.1,WBGene00008330,1.00000000,1.00000000,0.00000000,0.00000000,1351,1351,1
C55A6.10,WBGene00008339,1.00000000,1.00000000,0.00000000,0.00000000,178,-178,1
C56A3.5,WBGene00008344,1.00000000,1.00000000,0.00000000,0.00000000,88,-88,1
D2005.3,WBGene00008398,1.00000000,1.00000000,0.00000000,0.00026908,1718,1718,1
D2005.4,WBGene00008399,1.00000000,1.00000000,0.00000000,0.00000000,273,-273,1
wdfy-2,WBGene00008402,1.00000000,1.00000000,0.00000000,0.00000722,149,-149,1
D2013.3,WBGene00008403,1.00000000,1.00000000,0.00000000,0.00000722,2165,2165,1
D2030.1,WBGene00008411,1.00000000,1.00000000,0.00000000,0.00000000,3353,3353,1
D2085.3,WBGene00008428,1.00000000,1.00000000,0.00000000,0.00000000,96,-96,1
D2085.6,WBGene00008431,1.00000000,1.00000000,0.00000000,0.00000000,1990,1990,1
E01G4.3,WBGene00008446,1.00000000,1.00000000,0.00000000,0.00000000,1053,1053,1
E02H1.1,WBGene00008455,1.00000000,1.00000000,0.00000000,0.00000000,1436,1436,1
F02A9.4,WBGene00008514,1.00000000,1.00000000,0.00000000,0.00000057,5345,5345,1
F07A11.5,WBGene00008548,1.00000000,1.00000000,0.00000000,0.00000000,371,-371,1
F08G5.3,WBGene00008582,1.00000000,1.00000000,0.00000000,0.00000000,4947,4947,1
F08G12.2,WBGene00008586,1.00000000,1.00000000,0.00000000,0.00000000,1843,1843,1
F08G12.3,WBGene00008587,1.00000000,1.00000000,0.00000000,0.00000000,418,-418,1
F11A3.2,WBGene00008670,1.00000000,1.00000000,0.00000000,0.00000006,8,-8,1
F11A5.9,WBGene00008677,1.00000000,1.00000000,0.00000000,0.00049368,80,-80,1
lex-1,WBGene00008682,1.00000000,1.00000000,0.00000000,0.00000000,331,-331,1
F11A10.6,WBGene00008687,1.00000000,1.00000000,0.00000000,0.00000070,2056,2056,1
F12F6.2,WBGene00008721,1.00000000,1.00000000,0.00000000,0.00000000,747,747,1
F13D12.10,WBGene00008744,1.00000000,1.00000000,0.00000000,0.00000000,42,-42,1
F13G3.10,WBGene00008768,1.00000000,1.00000000,0.00000000,0.00000000,1727,1727,1
F13G3.11,WBGene00008769,1.00000000,1.00000000,0.00000000,0.00000057,98,98,1
F15C11.2,WBGene00008852,1.00000000,1.00000000,0.00000000,0.00000000,595,-595,1
F15D3.6,WBGene00008856,1.00000000,1.00000000,0.00000000,0.00000000,5352,5352,1
F15D3.7,WBGene00008857,1.00000000,1.00000000,0.00000000,0.00000000,240,-240,1
F17C8.3,WBGene00008910,1.00000000,1.00000000,0.00000000,0.00000001,359,-359,1
F17C11.4,WBGene00008915,1.00000000,1.00000000,0.00000000,0.00000000,16,16,1
F17C11.11,WBGene00008922,1.00000000,1.00000000,0.00000000,0.00000000,2963,2963,1
F17E5.2,WBGene00008924,1.00000000,1.00000000,0.00000000,0.00000000,259,-259,1
F17H10.1,WBGene00008925,1.00000000,1.00000000,0.00000000,0.00000000,96,96,1
F17H10.2,WBGene00008926,1.00000000,1.00000000,0.00000000,0.00000000,210,-210,1
F18H3.4,WBGene00008940,1.00000000,1.00000000,0.00000000,0.00000000,255,-255,1
F20D1.1,WBGene00008973,1.00000000,1.00000000,0.00000000,0.00000005,1648,1648,1
tbc-1,WBGene00008974,1.00000000,1.00000000,0.00000000,0.00000005,200,-200,1
F21D5.7,WBGene00009012,1.00000000,1.00000000,0.00000000,0.00000000,3606,3606,1
F22D6.2,WBGene00009050,1.00000000,1.00000000,0.00000000,0.00000000,3103,3103,1
F22E10.5,WBGene00009057,1.00000000,1.00000000,0.00000000,0.00000000,523,-523,1
rgef-1,WBGene00009100,1.00000000,1.00000000,0.00000000,0.00000043,5204,5204,1
tag-353,WBGene00009112,1.00000000,1.00000000,0.00000000,0.00000000,232,-232,1
F25F2.1,WBGene00009115,1.00000000,1.00000000,0.00000000,0.00000000,321,-321,1
F25H2.5,WBGene00009119,1.00000000,1.00000000,0.00000000,0.00000000,1017,1017,1
F25H2.6,WBGene00009120,1.00000000,1.00000000,0.00000000,0.00000000,237,-237,1
F25H9.6,WBGene00009138,1.00000000,1.00000000,0.00000000,0.00000000,1421,1421,1
F25H9.7,WBGene00009139,1.00000000,1.00000000,0.00000000,0.00000000,7,-7,1
F26E4.4,WBGene00009159,1.00000000,1.00000000,0.00000000,0.00001200,2030,2030,1
F26E4.6,WBGene00009161,1.00000000,1.00000000,0.00000000,0.00001200,555,-555,1
F26F2.7,WBGene00009172,1.00000000,1.00000000,0.00000000,0.00000000,259,-259,1
F30A10.1,WBGene00009260,1.00000000,1.00000000,0.00000000,0.00000006,2356,2356,1
mltn-1,WBGene00009311,1.00000000,1.00000000,0.00000000,0.00000000,5904,5904,1
F32D8.12,WBGene00009334,1.00000000,1.00000000,0.00000000,0.00000026,3291,3291,1
F32H2.10,WBGene00009346,1.00000000,1.00000000,0.00000000,0.00000025,85,-85,1
F32H5.3,WBGene00009349,1.00000000,1.00000000,0.00000000,0.00000000,300,-300,1
F33H2.5,WBGene00009368,1.00000000,1.00000000,0.00000000,0.00000000,8428,8428,1
F34D10.4,WBGene00009374,1.00000000,1.00000000,0.00000000,0.00000000,582,-582,1
mus-101,WBGene00009507,1.00000000,1.00000000,0.00000000,0.00089678,5795,5795,1
F38A1.8,WBGene00009521,1.00000000,1.00000000,0.00000000,0.00000000,6965,6965,1
F38B7.3,WBGene00009534,1.00000000,1.00000000,0.00000000,0.00000000,121,-121,1
C02B4.t2,WBGene00009555,1.00000000,1.00000000,0.00000000,0.00000000,35,-35,1
F39H11.1,WBGene00009565,1.00000000,1.00000000,0.00000000,0.00000000,311,-311,1
tatn-1,WBGene00009628,1.00000000,1.00000000,0.00000000,0.00000000,446,-446,1
F43D2.1,WBGene00009650,1.00000000,1.00000000,0.00000000,0.00000009,42,-42,1
F43G6.8,WBGene00009660,1.00000000,1.00000000,0.00000000,0.00000000,1850,1850,1
patr-1,WBGene00009661,1.00000000,1.00000000,0.00000000,0.00000000,3583,3583,1
ztf-7,WBGene00009772,1.00000000,1.00000000,0.00000000,0.00000000,2997,2997,1
F46C5.10,WBGene00009785,1.00000000,1.00000000,0.00000000,0.00000000,891,891,1
F47A4.5,WBGene00009801,1.00000000,1.00000000,0.00000000,0.00000000,4987,4987,1
F47B8.3,WBGene00009804,1.00000000,1.00000000,0.00000000,0.00000000,1652,1652,1
F47B8.8,WBGene00009809,1.00000000,1.00000000,0.00000000,0.00000012,8,-8,1
F47G9.1,WBGene00009829,1.00000000,1.00000000,0.00000000,0.00000000,3234,3234,1
F47H4.2,WBGene00009835,1.00000000,1.00000000,0.00000000,0.00000944,335,-335,1
fbxa-134,WBGene00009841,1.00000000,1.00000000,0.00000000,0.00000944,2601,2601,1
F53E4.1,WBGene00009978,1.00000000,1.00000000,0.00000000,0.00000000,6535,6535,1
F53F4.14,WBGene00009996,1.00000000,1.00000000,0.00000000,0.00000001,165,-165,1
F53H4.4,WBGene00010009,1.00000000,1.00000000,0.00000000,0.00000000,38,38,1
F54B11.5,WBGene00010028,1.00000000,1.00000000,0.00000000,0.00000000,2081,2081,1
F54D5.7,WBGene00010052,1.00000000,1.00000000,0.00000000,0.00000000,398,-398,1
F55A11.7,WBGene00010080,1.00000000,1.00000000,0.00000000,0.00040491,3062,3062,1
F55C5.8,WBGene00010097,1.00000000,1.00000000,0.00000000,0.00000000,2900,2900,1
F55D12.1,WBGene00010110,1.00000000,1.00000000,0.00000000,0.00000003,160,-160,1
F56A8.3,WBGene00010139,1.00000000,1.00000000,0.00000000,0.00000000,205,-205,1
F56H9.2,WBGene00010174,1.00000000,1.00000000,0.00000000,0.00000000,40,40,1
F57A10.2,WBGene00010184,1.00000000,1.00000000,0.00000000,0.00000000,127,-127,1
F57F5.1,WBGene00010204,1.00000000,1.00000000,0.00000000,0.00000072,52,52,1
nhr-193,WBGene00010215,1.00000000,1.00000000,0.00000000,0.00000056,48,-48,1
F58A4.9,WBGene00010230,1.00000000,1.00000000,0.00000000,0.00000000,771,771,1
F58B3.6,WBGene00010232,1.00000000,1.00000000,0.00000000,0.00000000,105,-105,1
F59A2.5,WBGene00010305,1.00000000,1.00000000,0.00000000,0.00000000,197,-197,1
F59E10.3,WBGene00010333,1.00000000,1.00000000,0.00000000,0.00000000,117,-117,1
F59F4.2,WBGene00010337,1.00000000,1.00000000,0.00000000,0.00000000,263,-263,1
H13N06.4,WBGene00010397,1.00000000,1.00000000,0.00000000,0.00000002,412,-412,1
H37N21.1,WBGene00010427,1.00000000,1.00000000,0.00000000,0.00000000,7402,7402,1
dcn-1,WBGene00010428,1.00000000,1.00000000,0.00000000,0.00000000,260,-260,1
K01G5.5,WBGene00010478,1.00000000,1.00000000,0.00000000,0.00000000,202,-202,1
K01G5.9,WBGene00010480,1.00000000,1.00000000,0.00000000,0.00000000,25,-25,1
K02C4.2,WBGene00010501,1.00000000,1.00000000,0.00000000,0.00000000,182,-182,1
cash-1,WBGene00010631,1.00000000,1.00000000,0.00000000,0.00000000,124,-124,1
crml-1,WBGene00010641,1.00000000,1.00000000,0.00000000,0.00000044,4544,4544,1
aipl-1,WBGene00010685,1.00000000,1.00000000,0.00000000,0.00000000,2777,2777,1
nipi-3,WBGene00010700,1.00000000,1.00000000,0.00000000,0.00000000,554,-554,1
ent-2,WBGene00010701,1.00000000,1.00000000,0.00000000,0.00000000,335,-335,1
asah-1,WBGene00010769,0.00000001,0.00000216,4.51555717,0.00007790,40,-40,1
M01E5.4,WBGene00010807,1.00000000,1.00000000,0.00000000,0.00000000,2419,2419,1
M01F1.4,WBGene00010810,1.00000000,1.00000000,0.00000000,0.00000056,4489,4489,1
M01F1.6,WBGene00010812,1.00000000,1.00000000,0.00000000,0.00000056,105,-105,1
ymel-1,WBGene00010842,1.00000000,1.00000000,0.00000000,0.00000000,51,-51,1
tag-260,WBGene00010867,1.00000000,1.00000000,0.00000000,0.00000000,10248,10248,1
M142.5,WBGene00010922,1.00000000,1.00000000,0.00000000,0.00000089,149,-149,1
M163.1,WBGene00010935,1.00000000,1.00000000,0.00000000,0.00000000,1553,1553,1
M176.2,WBGene00010941,1.00000000,1.00000000,0.00000000,0.00000000,2309,2309,1
chch-3,WBGene00010942,1.00000000,1.00000000,0.00000000,0.00000000,143,-143,1
R03A10.3,WBGene00010983,1.00000000,1.00000000,0.00000000,0.00002200,5700,5700,1
lgc-25,WBGene00010994,1.00000000,1.00000000,0.00000000,0.00000014,3240,3240,1
agl-1,WBGene00011050,1.00000000,1.00000000,0.00000000,0.00000000,7378,7378,1
pfs-2,WBGene00011051,1.00000000,1.00000000,0.00000000,0.00000000,289,-289,1
nhr-207,WBGene00011098,1.00000000,1.00000000,0.00000000,0.00000000,128,-128,1
R07E5.7,WBGene00011115,1.00000000,1.00000000,0.00000000,0.00000000,1155,1155,1
cpt-2,WBGene00011122,1.00000000,1.00000000,0.00000000,0.00000000,207,-207,1
R10E9.3,WBGene00011215,1.00000000,1.00000000,0.00000000,0.00000000,123,-123,1
nud-2,WBGene00011230,1.00000000,1.00000000,0.00000000,0.00002970,1951,1951,1
R17.2,WBGene00011268,1.00000000,1.00000000,0.00000000,0.00000000,5038,5038,1
asd-1,WBGene00011279,1.00000000,1.00000000,0.00000000,0.00000000,459,-459,1
mnk-1,WBGene00011304,1.00000000,1.00000000,0.00000000,0.00000000,13172,13172,1
T01G1.2,WBGene00011337,1.00000000,1.00000000,0.00000000,0.00000023,79,-79,1
T01H3.3,WBGene00011349,1.00000000,1.00000000,0.00000000,0.00028355,3332,3332,1
sbt-1,WBGene00011392,1.00000000,1.00000000,0.00000000,0.00000000,1313,1313,1
sfxn-1.5,WBGene00011440,1.00000000,1.00000000,0.00000000,0.00000000,2670,2670,1
T05E11.3,WBGene00011480,1.00000000,1.00000000,0.00000000,0.00000000,496,-496,1
imp-2,WBGene00011481,1.00000000,1.00000000,0.00000000,0.00000000,2275,2275,1
T07C4.11,WBGene00011563,1.00000000,1.00000000,0.00000000,0.00000000,2706,2706,1
T08A11.2,WBGene00011605,1.00000000,1.00000000,0.00000000,0.00000000,6286,6286,1
ucr-2.2,WBGene00011679,1.00000000,1.00000000,0.00000000,0.00000000,124,-124,1
T10C6.5,WBGene00011687,1.00000000,1.00000000,0.00000000,0.00002000,537,-537,1
T11G6.2,WBGene00011717,1.00000000,1.00000000,0.00000000,0.00000000,3332,3332,1
T11G6.5,WBGene00011720,1.00000000,1.00000000,0.00000000,0.00000000,7306,7306,1
lpr-2,WBGene00011726,1.00000000,1.00000000,0.00000000,0.00020281,25,25,1
T12A7.6,WBGene00011727,1.00000000,1.00000000,0.00000000,0.00000000,250,-250,1
set-16,WBGene00011729,1.00000000,1.00000000,0.00000000,0.00000000,99,-99,1
drr-2,WBGene00011730,1.00000000,1.00000000,0.00000000,0.00000000,1400,1400,1
T12D8.5,WBGene00011733,0.00164175,0.04716722,2.57564238,0.00000000,495,495,1
hip-1,WBGene00011735,1.00000000,1.00000000,0.00000000,0.00000000,7860,7860,1
T13H5.5,WBGene00011759,1.00000000,1.00000000,0.00000000,0.00005560,158,-158,1
T14D7.1,WBGene00011767,1.00000000,1.00000000,0.00000000,0.00000000,604,-604,1
T14G10.5,WBGene00011775,1.00000000,1.00000000,0.00000000,0.00000000,308,-308,1
T19A6.1,WBGene00011827,1.00000000,1.00000000,0.00000000,0.00000001,15262,15262,1
T19B10.6,WBGene00011834,1.00000000,1.00000000,0.00000000,0.00000000,1973,1973,1
T20D3.3,WBGene00011857,1.00000000,1.00000000,0.00000000,0.00000000,2703,2703,1
T20D3.5,WBGene00011858,1.00000000,1.00000000,0.00000000,0.00000000,336,-336,1
chc-1,WBGene00011867,1.00000000,1.00000000,0.00000000,0.00000000,447,-447,1
pir-1,WBGene00011967,1.00000000,1.00000000,0.00000000,0.00000009,3,3,1
T24H10.1,WBGene00012000,1.00000000,1.00000000,0.00000000,0.00000069,151,-151,1
T26H2.5,WBGene00012067,0.00000001,0.00000205,-34.70543811,0.00095074,200,-200,1
T28C6.8,WBGene00012122,1.00000000,1.00000000,0.00000000,0.00000000,1232,1232,1
T28F4.4,WBGene00012139,1.00000000,1.00000000,0.00000000,0.00000000,3518,3518,1
VW02B12L.2,WBGene00012155,1.00000000,1.00000000,0.00000000,0.00001660,1213,1213,1
W01D2.3,WBGene00012180,1.00000000,1.00000000,0.00000000,0.00000000,3800,3800,1
vps-25,WBGene00012193,1.00000000,1.00000000,0.00000000,0.00000000,8023,8023,1
W02D9.10,WBGene00012216,1.00000000,1.00000000,0.00000000,0.00000000,301,-301,1
W03C9.5,WBGene00012221,1.00000000,1.00000000,0.00000000,0.00000000,675,675,1
W05B10.4,WBGene00012279,1.00000000,1.00000000,0.00000000,0.00003630,557,-557,1
W07G4.3,WBGene00012337,1.00000000,1.00000000,0.00000000,0.00000000,4971,4971,1
W07G4.4,WBGene00012338,1.00000000,1.00000000,0.00000000,0.00000186,258,-258,1
W09C5.7,WBGene00012353,1.00000000,1.00000000,0.00000000,0.00000000,206,-206,1
W09D10.1,WBGene00012359,1.00000000,1.00000000,0.00000000,0.00000338,3185,3185,1
W09G3.2,WBGene00012366,1.00000000,1.00000000,0.00000000,0.00000000,5578,5578,1
agef-1,WBGene00012386,1.00000000,1.00000000,0.00000000,0.00000000,22437,22437,1
Y6B3B.5,WBGene00012390,1.00000000,1.00000000,0.00000000,0.00000000,5969,5969,1
Y7A9D.1,WBGene00012420,1.00000000,1.00000000,0.00000000,0.00000000,1088,1088,1
Y17G7B.18,WBGene00012469,1.00000000,1.00000000,0.00000000,0.00000000,4047,4047,1
Y24F12A.1,WBGene00012496,1.00000000,1.00000000,0.00000000,0.00000000,212,-212,1
ragc-1,WBGene00012497,1.00000000,1.00000000,0.00000000,0.00000000,1484,1484,1
Y32B12B.2,WBGene00012522,1.00000000,1.00000000,0.00000000,0.00000000,250,-250,1
pap-1,WBGene00012528,1.00000000,1.00000000,0.00000000,0.00000000,389,-389,1
Y37D8A.2,WBGene00012544,1.00000000,1.00000000,0.00000000,0.00000093,19,-19,1
Y37D8A.4,WBGene00012546,1.00000000,1.00000000,0.00000000,0.00000000,1987,1987,1
Y37D8A.10,WBGene00012550,1.00000000,1.00000000,0.00000000,0.00000000,173,-173,1
Y37D8A.21,WBGene00012558,1.00000000,1.00000000,0.00000000,0.00000000,3558,3558,1
dct-16,WBGene00012615,0.00000085,0.00008596,3.76646472,0.00000002,1234,1234,1
Y39A1A.21,WBGene00012658,1.00000000,1.00000000,0.00000000,0.00000000,6624,6624,1
pph-5,WBGene00012665,1.00000000,1.00000000,0.00000000,0.00000000,371,-371,1
Y39B6A.3,WBGene00012666,1.00000000,1.00000000,0.00000000,0.00000000,933,933,1
Y39B6A.37,WBGene00012695,1.00000000,1.00000000,0.00000000,0.00000000,414,-414,1
reps-1,WBGene00012696,1.00000000,1.00000000,0.00000000,0.00000000,3985,3985,1
Y39B6A.39,WBGene00012697,1.00000000,1.00000000,0.00000000,0.00000001,115,-115,1
Y39B6A.40,WBGene00012698,1.00000000,1.00000000,0.00000000,0.00000001,1883,1883,1
Y41C4A.11,WBGene00012757,0.00000169,0.00030677,-4.53911862,0.00000000,235,-235,1
Y43C5A.3,WBGene00012783,1.00000000,1.00000000,0.00000000,0.00000000,83,-83,1
Y44A6D.2,WBGene00012853,1.00000000,1.00000000,0.00000000,0.00000000,169,-169,1
Y45F10D.4,WBGene00012885,1.00000000,1.00000000,0.00000000,0.00000000,79,-79,1
Y46G5A.15,WBGene00012906,1.00000000,1.00000000,0.00000000,0.00000000,2828,2828,1
Y47H9C.7,WBGene00012950,1.00000000,1.00000000,0.00000000,0.00000002,2289,2289,1
Y47H9C.8,WBGene00012951,1.00000000,1.00000000,0.00000000,0.00000002,3,3,1
Y47H9C.14,WBGene00012956,1.00000000,1.00000000,0.00000000,0.00000001,89,-89,1
Y47H10A.4,WBGene00012960,1.00000000,1.00000000,0.00000000,0.00000024,3221,3221,1
Y48A6B.7,WBGene00012968,1.00000000,1.00000000,0.00000000,0.00000000,1453,1453,1
Y48A6B.10,WBGene00012971,1.00000000,1.00000000,0.00000000,0.00000000,671,-671,1
rsa-2,WBGene00012972,1.00000000,1.00000000,0.00000000,0.00000000,42,42,1
fbxc-23,WBGene00013009,1.00000000,1.00000000,0.00000000,0.00000000,1790,1790,1
Y48G10A.2,WBGene00013019,1.00000000,1.00000000,0.00000000,0.00000029,10408,10408,1
Y49E10.18,WBGene00013037,1.00000000,1.00000000,0.00000000,0.00000005,3551,3551,1
ani-1,WBGene00013038,1.00000000,1.00000000,0.00000000,0.00000000,7386,7386,1
scav-3,WBGene00013039,1.00000000,1.00000000,0.00000000,0.00000002,3444,3444,1
Y49E10.23,WBGene00013042,1.00000000,1.00000000,0.00000000,0.00000023,121,-121,1
Y51A2D.7,WBGene00013075,1.00000000,1.00000000,0.00000000,0.00000153,128,-128,1
Y51H1A.2,WBGene00013093,1.00000000,1.00000000,0.00000000,0.00000000,9953,9953,1
Y51H1A.3,WBGene00013094,1.00000000,1.00000000,0.00000000,0.00000000,277,-277,1
set-26,WBGene00013106,1.00000000,1.00000000,0.00000000,0.00000000,9431,9431,1
Y52B11A.2,WBGene00013122,1.00000000,1.00000000,0.00000000,0.00000038,3900,3900,1
Y52B11A.3,WBGene00013123,1.00000000,1.00000000,0.00000000,0.00000038,203,-203,1
Y53F4B.3,WBGene00013150,1.00000000,1.00000000,0.00000000,0.00000000,924,924,1
Y53F4B.4,WBGene00013151,1.00000000,1.00000000,0.00000000,0.00000000,87,-87,1
Y54E5A.6,WBGene00013201,1.00000000,1.00000000,0.00000000,0.00000000,2747,2747,1
Y54G11A.2,WBGene00013213,1.00000000,1.00000000,0.00000000,0.00000000,684,-684,1
rsr-2,WBGene00013260,1.00000000,1.00000000,0.00000000,0.00000001,209,-209,1
nuo-3,WBGene00013308,1.00000000,1.00000000,0.00000000,0.00000000,1150,1150,1
Y57G11C.15,WBGene00013311,1.00000000,1.00000000,0.00000000,0.00000000,2556,2556,1
Y62E10A.2,WBGene00013373,1.00000000,1.00000000,0.00000000,0.00028832,128,-128,1
Y62E10A.13,WBGene00013379,1.00000000,1.00000000,0.00000000,0.00000001,9717,9717,1
gcl-1,WBGene00013382,1.00000000,1.00000000,0.00000000,0.00000000,4188,4188,1
Y63D3A.4,WBGene00013405,1.00000000,1.00000000,0.00000000,0.00000000,3662,3662,1
Y65A5A.1,WBGene00013418,1.00000000,1.00000000,0.00000000,0.00000062,1246,1246,1
Y73F4A.2,WBGene00013515,1.00000000,1.00000000,0.00000000,0.00000010,1053,1053,1
Y73F8A.5,WBGene00013518,1.00000000,1.00000000,0.00000000,0.00030097,133,-133,1
Y73F8A.25,WBGene00013530,1.00000000,1.00000000,0.00000000,0.00000000,16466,16466,1
Y73F8A.27,WBGene00013532,1.00000000,1.00000000,0.00000000,0.00000000,196,-196,1
Y75B8A.18,WBGene00013553,1.00000000,1.00000000,0.00000000,0.00000000,666,666,1
Y75B8A.19,WBGene00013554,1.00000000,1.00000000,0.00000000,0.00000000,364,-364,1
Y75B8A.31,WBGene00013561,1.00000000,1.00000000,0.00000000,0.00000000,115,-115,1
bath-36,WBGene00013569,1.00000000,1.00000000,0.00000000,0.00000000,690,-690,1
Y105C5B.5,WBGene00013647,1.00000000,1.00000000,0.00000000,0.00001040,1408,1408,1
exoc-8,WBGene00013687,1.00000000,1.00000000,0.00000000,0.00000437,8613,8613,1
bath-40,WBGene00013689,1.00000000,1.00000000,0.00000000,0.00000000,70,-70,1
Y106G6A.1,WBGene00013694,1.00000000,1.00000000,0.00000000,0.00000000,2508,2508,1
Y106G6A.2,WBGene00013695,1.00000000,1.00000000,0.00000000,0.00000000,2666,2666,1
Y106G6D.7,WBGene00013703,1.00000000,1.00000000,0.00000000,0.00000000,238,-238,1
Y111B2A.12,WBGene00013735,1.00000000,1.00000000,0.00000000,0.00000000,655,-655,1
