Gene_Public_Name,Gene_WB220ID,DE_Pval,DE_FDR,DE_logFC,TFhit_pval,TFHit_MinAbsDistance,TFHit_MinRelDistance,TotalHits_in_range
rad-51,WBGene00004297,1.00000000,1.00000000,0.00000000,0.00000000,3101,3101,1
rad-54,WBGene00004298,1.00000000,1.00000000,0.00000000,0.00000000,288,-288,1
ran-1,WBGene00004302,1.00000000,1.00000000,0.00000000,0.00000000,1884,1884,1
ran-3,WBGene00004304,1.00000000,1.00000000,0.00000000,0.00000040,2718,2718,1
ran-4,WBGene00004305,1.00000000,1.00000000,0.00000000,0.00000003,490,-490,1
ran-5,WBGene00004306,1.00000000,1.00000000,0.00000000,0.00000000,255,-255,1
rbc-2,WBGene00004314,1.00000000,1.00000000,0.00000000,0.00000000,16309,16309,1
rbd-1,WBGene00004315,1.00000000,1.00000000,0.00000000,0.00000000,46,-46,1
rbg-2,WBGene00004318,1.00000000,1.00000000,0.00000000,0.00000000,112,-112,1
rbx-1,WBGene00004320,1.00000000,1.00000000,0.00000000,0.00000000,1265,1265,1
rde-1,WBGene00004323,1.00000000,1.00000000,0.00000000,0.00001690,3904,3904,1
rde-4,WBGene00004326,1.00000000,1.00000000,0.00000000,0.00000000,1945,1945,1
ret-1,WBGene00004336,1.00000000,1.00000000,0.00000000,0.00000000,18326,18326,1
rfc-1,WBGene00004337,1.00000000,1.00000000,0.00000000,0.00000022,3525,3525,1
rfc-4,WBGene00004340,1.00000000,1.00000000,0.00000000,0.00000000,107,-107,1
rgr-1,WBGene00004343,1.00000000,1.00000000,0.00000000,0.00000000,36,36,1
rgs-1,WBGene00004344,1.00000000,1.00000000,0.00000000,0.00000115,2245,2245,1
rib-2,WBGene00004361,1.00000000,1.00000000,0.00000000,0.00000000,168,-168,1
ric-3,WBGene00004363,1.00000000,1.00000000,0.00000000,0.00000001,128,-128,1
ric-19,WBGene00004368,1.00000000,1.00000000,0.00000000,0.00000000,3724,3724,1
rme-4,WBGene00004375,1.00000000,1.00000000,0.00000000,0.00000000,4611,4611,1
rme-8,WBGene00004378,1.00000000,1.00000000,0.00000000,0.00012861,98,-98,1
rnf-1,WBGene00004380,1.00000000,1.00000000,0.00000000,0.00000000,2167,2167,1
rnh-2,WBGene00004383,1.00000000,1.00000000,0.00000000,0.00000032,190,-190,1
rnp-5,WBGene00004388,1.00000000,1.00000000,0.00000000,0.00007700,1397,1397,1
rnp-6,WBGene00004389,1.00000000,1.00000000,0.00000000,0.00000000,8002,8002,1
rol-3,WBGene00004395,1.00000000,1.00000000,0.00000000,0.00059570,10179,10179,1
rom-4,WBGene00004403,1.00000000,1.00000000,0.00000000,0.00000000,77,-77,1
rom-5,WBGene00004404,1.00000000,1.00000000,0.00000000,0.00000000,5721,5721,1
rla-0,WBGene00004408,1.00000000,1.00000000,0.00000000,0.00000000,216,-216,1
rla-2,WBGene00004410,1.00000000,1.00000000,0.00000000,0.00028832,1101,1101,1
rpc-1,WBGene00004411,1.00000000,1.00000000,0.00000000,0.00000005,5852,5852,1
rpl-1,WBGene00004412,1.00000000,1.00000000,0.00000000,0.00000000,1316,1316,1
rpl-2,WBGene00004413,1.00000000,1.00000000,0.00000000,0.00000000,490,-490,1
rpl-3,WBGene00004414,1.00000000,1.00000000,0.00000000,0.00000000,269,-269,1
rpl-4,WBGene00004415,1.00000000,1.00000000,0.00000000,0.00000000,1651,1651,1
rpl-5,WBGene00004416,1.00000000,1.00000000,0.00000000,0.00000000,377,-377,1
rpl-6,WBGene00004417,1.00000000,1.00000000,0.00000000,0.00000000,318,-318,1
rpl-7,WBGene00004418,1.00000000,1.00000000,0.00000000,0.00000000,291,-291,1
rpl-7A,WBGene00004419,1.00000000,1.00000000,0.00000000,0.00000000,1543,1543,1
rpl-9,WBGene00004420,1.00000000,1.00000000,0.00000000,0.00000000,986,986,1
rpl-10,WBGene00004421,1.00000000,1.00000000,0.00000000,0.00000001,375,-375,1
rpl-11.1,WBGene00004422,1.00000000,1.00000000,0.00000000,0.00000000,981,981,1
rpl-11.2,WBGene00004423,1.00000000,1.00000000,0.00000000,0.00000000,1271,1271,1
rpl-13,WBGene00004425,1.00000000,1.00000000,0.00000000,0.00000000,241,-241,1
rpl-14,WBGene00004426,1.00000000,1.00000000,0.00000000,0.00000000,255,-255,1
rpl-15,WBGene00004427,1.00000000,1.00000000,0.00000000,0.00000000,1707,1707,1
rpl-17,WBGene00004429,1.00000000,1.00000000,0.00000000,0.00000000,377,-377,1
rpl-18,WBGene00004430,1.00000000,1.00000000,0.00000000,0.00000000,96,-96,1
rpl-20,WBGene00004432,1.00000000,1.00000000,0.00000000,0.00000000,1134,1134,1
rpl-21,WBGene00004433,1.00000000,1.00000000,0.00000000,0.00000000,1035,1035,1
rpl-22,WBGene00004434,1.00000000,1.00000000,0.00000000,0.00000000,113,-113,1
rpl-23,WBGene00004435,1.00000000,1.00000000,0.00000000,0.00000000,974,974,1
rpl-24.1,WBGene00004436,1.00000000,1.00000000,0.00000000,0.00000000,75,-75,1
rpl-24.2,WBGene00004437,1.00000000,1.00000000,0.00000000,0.00000000,137,-137,1
rpl-25.2,WBGene00004439,1.00000000,1.00000000,0.00000000,0.00000000,754,754,1
rpl-26,WBGene00004440,1.00000000,1.00000000,0.00000000,0.00000000,66,-66,1
rpl-28,WBGene00004442,1.00000000,1.00000000,0.00000000,0.00000000,878,878,1
rpl-29,WBGene00004443,1.00000000,1.00000000,0.00000000,0.00000000,220,-220,1
rpl-30,WBGene00004444,1.00000000,1.00000000,0.00000000,0.00000000,371,-371,1
rpl-31,WBGene00004445,1.00000000,1.00000000,0.00000000,0.00000000,884,884,1
rpl-32,WBGene00004446,1.00000000,1.00000000,0.00000000,0.00000000,982,982,1
rpl-33,WBGene00004447,1.00000000,1.00000000,0.00000000,0.00000000,378,-378,1
rpl-34,WBGene00004448,1.00000000,1.00000000,0.00000000,0.00000000,222,-222,1
rpl-35,WBGene00004449,1.00000000,1.00000000,0.00000000,0.00000000,433,-433,1
rpl-36,WBGene00004450,1.00000000,1.00000000,0.00000000,0.00000000,368,-368,1
rpl-38,WBGene00004452,0.00029498,0.03074694,-2.58048745,0.00000000,334,-334,1
rpl-39,WBGene00004453,0.00038574,0.03918557,-2.48217449,0.00000000,706,706,1
rpl-41,WBGene00004454,1.00000000,1.00000000,0.00000000,0.00000000,986,986,1
rpn-1,WBGene00004458,1.00000000,1.00000000,0.00000000,0.00000621,3853,3853,1
rpn-2,WBGene00004459,1.00000000,1.00000000,0.00000000,0.00000000,33,-33,1
rpn-3,WBGene00004460,1.00000000,1.00000000,0.00000000,0.00000000,433,-433,1
rpn-5,WBGene00004461,1.00000000,1.00000000,0.00000000,0.00000000,2043,2043,1
rpn-7,WBGene00004463,1.00000000,1.00000000,0.00000000,0.00000051,411,-411,1
rpn-8,WBGene00004464,1.00000000,1.00000000,0.00000000,0.00004390,253,-253,1
rpn-9,WBGene00004465,1.00000000,1.00000000,0.00000000,0.00000000,1731,1731,1
rpn-11,WBGene00004467,1.00000000,1.00000000,0.00000000,0.00000000,1485,1485,1
rpn-12,WBGene00004468,1.00000000,1.00000000,0.00000000,0.00000000,18,-18,1
rps-0,WBGene00004469,1.00000000,1.00000000,0.00000000,0.00000000,1469,1469,1
rps-1,WBGene00004470,1.00000000,1.00000000,0.00000000,0.00000000,447,-447,1
rps-2,WBGene00004471,1.00000000,1.00000000,0.00000000,0.00002490,1311,1311,1
rps-3,WBGene00004472,1.00000000,1.00000000,0.00000000,0.00000000,329,-329,1
rps-4,WBGene00004473,1.00000000,1.00000000,0.00000000,0.00000000,1276,1276,1
rps-5,WBGene00004474,1.00000000,1.00000000,0.00000000,0.00000000,1333,1333,1
rps-6,WBGene00004475,1.00000000,1.00000000,0.00000000,0.00000000,283,-283,1
rps-7,WBGene00004476,1.00000000,1.00000000,0.00000000,0.00000000,241,-241,1
rps-8,WBGene00004477,1.00000000,1.00000000,0.00000000,0.00000000,1164,1164,1
rps-9,WBGene00004478,1.00000000,1.00000000,0.00000000,0.00000000,1262,1262,1
rps-10,WBGene00004479,1.00000000,1.00000000,0.00000000,0.00000000,1012,1012,1
rps-11,WBGene00004480,1.00000000,1.00000000,0.00000000,0.00000000,51,-51,1
rps-12,WBGene00004481,1.00000000,1.00000000,0.00000000,0.00000000,79,-79,1
rps-13,WBGene00004482,1.00000000,1.00000000,0.00000000,0.00000000,1254,1254,1
rps-14,WBGene00004483,1.00000000,1.00000000,0.00000000,0.00000000,1188,1188,1
rps-15,WBGene00004484,1.00000000,1.00000000,0.00000000,0.00000000,1071,1071,1
rps-17,WBGene00004486,1.00000000,1.00000000,0.00000000,0.00000000,940,940,1
rps-18,WBGene00004487,1.00000000,1.00000000,0.00000000,0.00000000,589,-589,1
rps-19,WBGene00004488,1.00000000,1.00000000,0.00000000,0.00000000,926,926,1
rps-20,WBGene00004489,1.00000000,1.00000000,0.00000000,0.00000000,1042,1042,1
rps-21,WBGene00004490,1.00000000,1.00000000,0.00000000,0.00000000,799,799,1
rps-22,WBGene00004491,1.00000000,1.00000000,0.00000000,0.00000000,55,-55,1
rps-23,WBGene00004492,1.00000000,1.00000000,0.00000000,0.00000000,1084,1084,1
rps-24,WBGene00004493,1.00000000,1.00000000,0.00000000,0.00000000,425,-425,1
rps-25,WBGene00004494,1.00000000,1.00000000,0.00000000,0.00000035,930,930,1
rps-27,WBGene00004496,1.00000000,1.00000000,0.00000000,0.00000000,1310,1310,1
rps-28,WBGene00004497,1.00000000,1.00000000,0.00000000,0.00000000,349,-349,1
rps-29,WBGene00004498,1.00000000,1.00000000,0.00000000,0.00000000,479,-479,1
rps-30,WBGene00004499,1.00000000,1.00000000,0.00000000,0.00000000,132,-132,1
rpt-1,WBGene00004501,1.00000000,1.00000000,0.00000000,0.00000000,1933,1933,1
rpt-2,WBGene00004502,1.00000000,1.00000000,0.00000000,0.00000000,1822,1822,1
rpt-3,WBGene00004503,1.00000000,1.00000000,0.00000000,0.00000000,672,-672,1
rpt-6,WBGene00004506,1.00000000,1.00000000,0.00000000,0.00000000,211,-211,1
rrf-2,WBGene00004509,1.00000000,1.00000000,0.00000000,0.00000000,7634,7634,1
rsd-3,WBGene00004682,1.00000000,1.00000000,0.00000000,0.00000000,257,-257,1
rsp-2,WBGene00004699,1.00000000,1.00000000,0.00000000,0.00000000,1788,1788,1
rsp-3,WBGene00004700,1.00000000,1.00000000,0.00000000,0.00000000,1976,1976,1
rsp-5,WBGene00004702,1.00000000,1.00000000,0.00000000,0.00000000,161,-161,1
rsp-6,WBGene00004703,1.00000000,1.00000000,0.00000000,0.00000000,1541,1541,1
rsp-7,WBGene00004704,1.00000000,1.00000000,0.00000000,0.00000000,271,-271,1
rsp-8,WBGene00004705,1.00000000,1.00000000,0.00000000,0.00000000,352,-352,1
rsr-1,WBGene00004706,1.00000000,1.00000000,0.00000000,0.00000000,14089,14089,1
rte-1,WBGene00004708,1.00000000,1.00000000,0.00000000,0.00000000,4,4,1
rtw-6,WBGene00004717,1.00000000,1.00000000,0.00000000,0.00000000,77,77,1
san-1,WBGene00004721,1.00000000,1.00000000,0.00000000,0.00000000,102,-102,1
sas-4,WBGene00004726,1.00000000,1.00000000,0.00000000,0.00000000,4891,4891,1
sax-1,WBGene00004727,1.00000000,1.00000000,0.00000000,0.00000000,4721,4721,1
scc-1,WBGene00004737,1.00000000,1.00000000,0.00000000,0.00000000,259,-259,1
scc-3,WBGene00004738,1.00000000,1.00000000,0.00000000,0.00000021,256,-256,1
sdc-1,WBGene00004745,1.00000000,1.00000000,0.00000000,0.00000013,318,-318,1
sdc-2,WBGene00004746,1.00000000,1.00000000,0.00000000,0.00000020,438,-438,1
sec-5,WBGene00004752,1.00000000,1.00000000,0.00000000,0.00000009,4146,4146,1
sec-23,WBGene00004754,1.00000000,1.00000000,0.00000000,0.00000000,390,-390,1
sec-24.1,WBGene00004755,1.00000000,1.00000000,0.00000000,0.00000000,4311,4311,1
sel-1,WBGene00004759,1.00000000,1.00000000,0.00000000,0.00000089,145,-145,1
sel-5,WBGene00004762,1.00000000,1.00000000,0.00000000,0.00000000,6832,6832,1
sel-9,WBGene00004766,1.00000000,1.00000000,0.00000000,0.00000000,1168,1168,1
sem-5,WBGene00004774,1.00000000,1.00000000,0.00000000,0.00000000,2489,2489,1
sep-1,WBGene00004775,1.00000000,1.00000000,0.00000000,0.00000000,5856,5856,1
set-2,WBGene00004782,1.00000000,1.00000000,0.00000000,0.00000038,8038,8038,1
sft-4,WBGene00004788,1.00000000,1.00000000,0.00000000,0.00000000,2086,2086,1
sip-1,WBGene00004798,1.00000000,1.00000000,0.00000000,0.00000000,969,969,1
sir-2.1,WBGene00004800,1.00000000,1.00000000,0.00000000,0.00000302,2962,2962,1
skr-16,WBGene00004822,1.00000000,1.00000000,0.00000000,0.00000001,260,-260,1
sls-2.1,WBGene00004833,1.00000000,1.00000000,0.00000000,0.00000000,44,44,1
sls-2.2,WBGene00004834,1.00000000,1.00000000,0.00000000,0.00000000,40,40,1
sls-2.3,WBGene00004835,1.00000000,1.00000000,0.00000000,0.00000000,146,146,1
sls-2.4,WBGene00004836,1.00000000,1.00000000,0.00000000,0.00000000,39,39,1
sls-2.6,WBGene00004838,1.00000000,1.00000000,0.00000000,0.00000000,370,370,1
sls-2.7,WBGene00004839,1.00000000,1.00000000,0.00000000,0.00000000,145,145,1
sls-2.8,WBGene00004840,1.00000000,1.00000000,0.00000000,0.00000000,14,14,1
sls-2.9,WBGene00004841,1.00000000,1.00000000,0.00000000,0.00000000,46,-46,1
sls-2.14,WBGene00004846,1.00000000,1.00000000,0.00000000,0.00000005,66,66,1
sls-2.15,WBGene00004847,1.00000000,1.00000000,0.00000000,0.00000005,532,-532,1
sls-2.16,WBGene00004848,1.00000000,1.00000000,0.00000000,0.00000000,90,90,1
sma-2,WBGene00004856,1.00000000,1.00000000,0.00000000,0.00000000,85,-85,1
sma-6,WBGene00004860,1.00000000,1.00000000,0.00000000,0.00000024,217,-217,1
smc-3,WBGene00004873,1.00000000,1.00000000,0.00000000,0.00000000,170,-170,1
smc-4,WBGene00004874,1.00000000,1.00000000,0.00000000,0.00000000,130,-130,1
smg-1,WBGene00004879,1.00000000,1.00000000,0.00000000,0.00000000,13226,13226,1
smg-2,WBGene00004880,1.00000000,1.00000000,0.00000000,0.00001050,596,-596,1
smn-1,WBGene00004887,1.00000000,1.00000000,0.00000000,0.00000004,1008,1008,1
smo-1,WBGene00004888,1.00000000,1.00000000,0.00000000,0.00000000,475,-475,1
smp-2,WBGene00004890,1.00000000,1.00000000,0.00000000,0.00000000,4820,4820,1
smr-1,WBGene00004891,1.00000000,1.00000000,0.00000000,0.00000000,66,-66,1
smu-1,WBGene00004895,1.00000000,1.00000000,0.00000000,0.00000000,4,-4,1
smu-2,WBGene00004896,1.00000000,1.00000000,0.00000000,0.00000001,5,-5,1
snb-1,WBGene00004897,1.00000000,1.00000000,0.00000000,0.00000000,1156,1156,1
snf-11,WBGene00004910,1.00000000,1.00000000,0.00000000,0.00000177,4073,4073,1
snr-1,WBGene00004914,1.00000000,1.00000000,0.00000000,0.00000000,419,-419,1
snr-2,WBGene00004915,1.00000000,1.00000000,0.00000000,0.00000006,345,-345,1
snr-3,WBGene00004916,1.00000000,1.00000000,0.00000000,0.00000000,1238,1238,1
snr-4,WBGene00004917,1.00000000,1.00000000,0.00000000,0.00000000,1601,1601,1
snt-2,WBGene00004922,1.00000000,1.00000000,0.00000000,0.00000000,7712,7712,1
snt-4,WBGene00004924,1.00000000,1.00000000,0.00000000,0.00000004,72,-72,1
snx-1,WBGene00004927,1.00000000,1.00000000,0.00000000,0.00000000,296,-296,1
sod-1,WBGene00004930,1.00000000,1.00000000,0.00000000,0.00000475,1543,1543,1
sod-4,WBGene00004933,1.00000000,1.00000000,0.00000000,0.00000000,3480,3480,1
sop-2,WBGene00004945,1.00000000,1.00000000,0.00000000,0.00000000,566,-566,1
sop-3,WBGene00004946,1.00000000,1.00000000,0.00000000,0.00000000,15186,15186,1
spd-2,WBGene00004953,1.00000000,1.00000000,0.00000000,0.00000025,3255,3255,1
spe-39,WBGene00004975,1.00000000,1.00000000,0.00000000,0.00000000,150,-150,1
spg-7,WBGene00004978,1.00000000,1.00000000,0.00000000,0.00000000,231,-231,1
sph-1,WBGene00004979,1.00000000,1.00000000,0.00000000,0.00000022,1617,1617,1
spk-1,WBGene00004980,1.00000000,1.00000000,0.00000000,0.00000000,207,-207,1
spn-4,WBGene00004984,1.00000000,1.00000000,0.00000000,0.00000000,2121,2121,1
spp-8,WBGene00004993,0.00001167,0.00085634,3.20367361,0.00000028,149,-149,1
spp-18,WBGene00005003,0.00100214,0.03162700,2.99067988,0.00000000,10,10,1
spr-2,WBGene00005007,1.00000000,1.00000000,0.00000000,0.00000000,61,-61,1
spt-5,WBGene00005015,1.00000000,1.00000000,0.00000000,0.00000620,238,-238,1
sqv-3,WBGene00005021,1.00000000,1.00000000,0.00000000,0.00000000,2541,2541,1
sqv-6,WBGene00005024,1.00000000,1.00000000,0.00000000,0.00000024,13514,13514,1
sqv-8,WBGene00005026,1.00000000,1.00000000,0.00000000,0.00000000,611,-611,1
srg-19,WBGene00005176,1.00000000,1.00000000,0.00000000,0.00025938,3555,3555,1
srh-16,WBGene00005241,1.00000000,1.00000000,0.00000000,0.00000000,394,-394,1
srh-17,WBGene00005242,1.00000000,1.00000000,0.00000000,0.00000000,484,-484,1
T27A1.1,WBGene00005324,1.00000000,1.00000000,0.00000000,0.00000000,3031,3031,1
srh-267,WBGene00005473,1.00000000,1.00000000,0.00000000,0.00000514,1745,1745,1
srh-269,WBGene00005475,1.00000000,1.00000000,0.00000000,0.00000000,2242,2242,1
sri-5,WBGene00005517,1.00000000,1.00000000,0.00000000,0.00000000,217,-217,1
srp-7,WBGene00005648,1.00000000,1.00000000,0.00000000,0.00000001,90,90,1
srr-10,WBGene00005661,1.00000000,1.00000000,0.00000000,0.00000000,497,-497,1
sars-1,WBGene00005663,1.00000000,1.00000000,0.00000000,0.00000498,108,-108,1
stn-1,WBGene00006062,1.00000000,1.00000000,0.00000000,0.00000320,301,-301,1
str-12,WBGene00006080,1.00000000,1.00000000,0.00000000,0.00009030,241,-241,1
suf-1,WBGene00006307,1.00000000,1.00000000,0.00000000,0.00002180,16,-16,1
sup-5,WBGene00006314,1.00000000,1.00000000,0.00000000,0.00000000,95,95,1
sup-6,WBGene00006315,1.00000000,1.00000000,0.00000000,0.00000000,115,115,1
sup-7,WBGene00006316,1.00000000,1.00000000,0.00000000,0.00000000,5,-5,1
sup-10,WBGene00006319,1.00000000,1.00000000,0.00000000,0.00019303,76,-76,1
sup-17,WBGene00006324,1.00000000,1.00000000,0.00000000,0.00000000,465,-465,1
sup-24,WBGene00006330,1.00000000,1.00000000,0.00000000,0.00054574,174,-174,1
sup-39,WBGene00006344,1.00000000,1.00000000,0.00000000,0.00000000,177,177,1
sur-2,WBGene00006349,1.00000000,1.00000000,0.00000000,0.00000000,10776,10776,1
syd-2,WBGene00006364,1.00000000,1.00000000,0.00000000,0.00000000,6577,6577,1
sym-3,WBGene00006368,1.00000000,1.00000000,0.00000000,0.00000014,294,-294,1
sym-4,WBGene00006369,1.00000000,1.00000000,0.00000000,0.00000000,5205,5205,1
syx-5,WBGene00006373,1.00000000,1.00000000,0.00000000,0.00000000,201,-201,1
syp-2,WBGene00006376,1.00000000,1.00000000,0.00000000,0.00000062,259,-259,1
sys-1,WBGene00006379,1.00000000,1.00000000,0.00000000,0.00000000,5043,5043,1
taf-3,WBGene00006384,1.00000000,1.00000000,0.00000000,0.00000000,526,-526,1
taf-4,WBGene00006385,1.00000000,1.00000000,0.00000000,0.00000000,97,-97,1
taf-10,WBGene00006392,1.00000000,1.00000000,0.00000000,0.00000000,21,-21,1
taf-11.3,WBGene00006395,1.00000000,1.00000000,0.00000000,0.00000000,1422,1422,1
tag-38,WBGene00006418,1.00000000,1.00000000,0.00000000,0.00014386,2752,2752,1
tag-51,WBGene00006430,1.00000000,1.00000000,0.00000000,0.00007700,21,-21,1
tag-52,WBGene00006431,1.00000000,1.00000000,0.00000000,0.00000000,4930,4930,1
prdx-2,WBGene00006434,1.00000000,1.00000000,0.00000000,0.00000000,58,58,1
ttn-1,WBGene00006436,1.00000000,1.00000000,0.00000000,0.00002500,81912,81912,1
mrck-1,WBGene00006437,1.00000000,1.00000000,0.00000000,0.00000000,11611,11611,1
tag-63,WBGene00006440,1.00000000,1.00000000,0.00000000,0.00000000,95,-95,1
tag-65,WBGene00006442,1.00000000,1.00000000,0.00000000,0.00000000,2783,2783,1
pak-2,WBGene00006443,1.00000000,1.00000000,0.00000000,0.00000001,3289,3289,1
tag-72,WBGene00006447,1.00000000,1.00000000,0.00000000,0.00000657,2101,2101,1
tag-96,WBGene00006461,1.00000000,1.00000000,0.00000000,0.00000000,123,-123,1
tag-124,WBGene00006473,1.00000000,1.00000000,0.00000000,0.00000000,3,-3,1
wdr-5,WBGene00006474,1.00000000,1.00000000,0.00000000,0.00000001,42,-42,1
tag-131,WBGene00006478,1.00000000,1.00000000,0.00000000,0.00000001,455,-455,1
tmbi-4,WBGene00006479,1.00000000,1.00000000,0.00000000,0.00000001,209,-209,1
tag-135,WBGene00006481,1.00000000,1.00000000,0.00000000,0.00000000,2011,2011,1
snx-3,WBGene00006503,1.00000000,1.00000000,0.00000000,0.00000000,1084,1084,1
abcf-1,WBGene00006512,1.00000000,1.00000000,0.00000000,0.00000021,2648,2648,1
tag-170,WBGene00006515,1.00000000,1.00000000,0.00000000,0.00000000,232,-232,1
tag-174,WBGene00006519,1.00000000,1.00000000,0.00000000,0.00000000,670,-670,1
tam-1,WBGene00006523,1.00000000,1.00000000,0.00000000,0.00000102,4596,4596,1
tbb-1,WBGene00006536,1.00000000,1.00000000,0.00000000,0.00000000,1777,1777,1
tbx-2,WBGene00006543,1.00000000,1.00000000,0.00000000,0.00000000,5495,5495,1
teg-1,WBGene00006563,1.00000000,1.00000000,0.00000000,0.00000000,5022,5022,1
tfg-1,WBGene00006565,1.00000000,1.00000000,0.00000000,0.00000000,60,-60,1
tig-2,WBGene00006570,1.00000000,1.00000000,0.00000000,0.00000001,3581,3581,1
tim-1,WBGene00006571,1.00000000,1.00000000,0.00000000,0.00000000,10112,10112,1
tin-9.1,WBGene00006572,1.00000000,1.00000000,0.00000000,0.00000000,1007,1007,1
tin-13,WBGene00006574,1.00000000,1.00000000,0.00000000,0.00000000,710,710,1
tlp-1,WBGene00006580,1.00000000,1.00000000,0.00000000,0.00000000,3004,3004,1
tnt-2,WBGene00006587,1.00000000,1.00000000,0.00000000,0.00000000,2510,2510,1
toc-1,WBGene00006590,1.00000000,1.00000000,0.00000000,0.00000084,37,-37,1
tom-1,WBGene00006594,1.00000000,1.00000000,0.00000000,0.00000000,389,-389,1
tps-1,WBGene00006602,1.00000000,1.00000000,0.00000000,0.00000000,7721,7721,1
trm-1,WBGene00006613,1.00000000,1.00000000,0.00000000,0.00000000,2544,2544,1
try-3,WBGene00006621,1.00000000,1.00000000,0.00000000,0.00000001,421,-421,1
try-5,WBGene00006623,1.00000000,1.00000000,0.00000000,0.00000000,86,-86,1
tsn-1,WBGene00006626,1.00000000,1.00000000,0.00000000,0.00000000,240,-240,1
ttb-1,WBGene00006648,1.00000000,1.00000000,0.00000000,0.00000000,230,-230,1
tts-2,WBGene00006651,1.00000000,1.00000000,0.00000000,0.00000015,1351,1351,1
twk-10,WBGene00006665,1.00000000,1.00000000,0.00000000,0.00000372,409,-409,1
twk-13,WBGene00006668,1.00000000,1.00000000,0.00000000,0.00000000,11886,11886,1
uaf-2,WBGene00006698,1.00000000,1.00000000,0.00000000,0.00000038,2023,2023,1
uba-2,WBGene00006700,1.00000000,1.00000000,0.00000000,0.00000000,283,-283,1
ubc-3,WBGene00006702,1.00000000,1.00000000,0.00000000,0.00000000,44,-44,1
ubc-6,WBGene00006703,1.00000000,1.00000000,0.00000000,0.00000000,191,-191,1
ubc-7,WBGene00006704,1.00000000,1.00000000,0.00000000,0.00000000,1389,1389,1
ubc-9,WBGene00006706,1.00000000,1.00000000,0.00000000,0.00000000,193,-193,1
ubc-12,WBGene00006707,1.00000000,1.00000000,0.00000000,0.00000000,250,-250,1
ubc-18,WBGene00006713,1.00000000,1.00000000,0.00000000,0.00000002,1186,1186,1
ubc-19,WBGene00006714,1.00000000,1.00000000,0.00000000,0.00000002,3604,3604,1
ubc-25,WBGene00006720,1.00000000,1.00000000,0.00000000,0.00000000,255,-255,1
ubh-4,WBGene00006724,1.00000000,1.00000000,0.00000000,0.00000002,1353,1353,1
ubl-1,WBGene00006725,1.00000000,1.00000000,0.00000000,0.00000000,187,-187,1
ubl-5,WBGene00006726,1.00000000,1.00000000,0.00000000,0.00000012,1222,1222,1
ubq-1,WBGene00006727,1.00000000,1.00000000,0.00000000,0.00000000,34,-34,1
ubq-2,WBGene00006728,1.00000000,1.00000000,0.00000000,0.00000000,1096,1096,1
uev-1,WBGene00006730,1.00000000,1.00000000,0.00000000,0.00000000,100,100,1
ufd-2,WBGene00006734,1.00000000,1.00000000,0.00000000,0.00000000,288,-288,1
unc-11,WBGene00006751,1.00000000,1.00000000,0.00000000,0.00001070,6655,6655,1
unc-14,WBGene00006753,1.00000000,1.00000000,0.00000000,0.00000000,5747,5747,1
unc-16,WBGene00006755,1.00000000,1.00000000,0.00000000,0.00000000,45,45,1
unc-32,WBGene00006768,1.00000000,1.00000000,0.00000000,0.00000000,324,-324,1
unc-37,WBGene00006773,1.00000000,1.00000000,0.00000000,0.00000000,3280,3280,1
unc-40,WBGene00006776,1.00000000,1.00000000,0.00000000,0.00000000,11938,11938,1
unc-45,WBGene00006781,1.00000000,1.00000000,0.00000000,0.00000002,247,-247,1
unc-49,WBGene00006784,1.00000000,1.00000000,0.00000000,0.00000498,43,43,1
unc-51,WBGene00006786,1.00000000,1.00000000,0.00000000,0.00000000,8760,8760,1
unc-59,WBGene00006793,1.00000000,1.00000000,0.00000000,0.00000057,501,-501,1
unc-60,WBGene00006794,1.00000000,1.00000000,0.00000000,0.00000000,117,-117,1
unc-61,WBGene00006795,1.00000000,1.00000000,0.00000000,0.00003780,3385,3385,1
unc-69,WBGene00006802,1.00000000,1.00000000,0.00000000,0.00000000,12,-12,1
unc-70,WBGene00006803,1.00000000,1.00000000,0.00000000,0.00000000,518,-518,1
unc-76,WBGene00006808,1.00000000,1.00000000,0.00000000,0.00000000,13,13,1
unc-85,WBGene00006817,1.00000000,1.00000000,0.00000000,0.00000000,349,-349,1
unc-89,WBGene00006820,1.00000000,1.00000000,0.00000000,0.00000492,192,-192,1
unc-94,WBGene00006823,1.00000000,1.00000000,0.00000000,0.00000000,8599,8599,1
unc-108,WBGene00006833,1.00000000,1.00000000,0.00000000,0.00000000,395,-395,1
unc-112,WBGene00006836,1.00000000,1.00000000,0.00000000,0.00000000,5229,5229,1
unc-115,WBGene00006839,1.00000000,1.00000000,0.00000000,0.00000000,92,-92,1
unc-116,WBGene00006840,1.00000000,1.00000000,0.00000000,0.00000000,3847,3847,1
usp-14,WBGene00006856,1.00000000,1.00000000,0.00000000,0.00000000,3216,3216,1
cal-5,WBGene00006861,1.00000000,1.00000000,0.00000000,0.00000000,3645,3645,1
pfd-3,WBGene00006889,1.00000000,1.00000000,0.00000000,0.00000000,15,-15,1
vem-1,WBGene00006890,1.00000000,1.00000000,0.00000000,0.00000008,2527,2527,1
vha-1,WBGene00006910,1.00000000,1.00000000,0.00000000,0.00000000,379,-379,1
vha-8,WBGene00006917,1.00000000,1.00000000,0.00000000,0.00000000,439,-439,1
vha-9,WBGene00006918,1.00000000,1.00000000,0.00000000,0.00000000,931,931,1
